UF,MUNICIPIO,NOME,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,LATITUDE,LONGITUDE,ENDERECO_API,POINT,CEP,CO_CNES
PE,IGARASSU,USF SANTA CRUZ I,RUA ALMANARA,S/N,CRUZ DE REBOUCAS,"RUA ALMANARA, CRUZ DE REBOUCAS, IGARASSU, PE, BRASIL",-7.87294,-34.90951,"Rua Padre João, 53625-235, Igarassu","7 52m 22.584s S, 34 54m 34.236s W",53625-235,0
PE,IGARASSU,CENTRO DE REFERENCIA EM SAUDE PUBLICA DE IGARASSU,RUA TENENTE PEDRO GALVAO,172,CRUZ DE REBOUCAS,"RUA TENENTE PEDRO GALVAO, CRUZ DE REBOUCAS, IGARASSU, PE, BRASIL",-7.871574499999999,-34.9084152,"Rua Tenente Pedro Galvão, Cruz de Rebouças, Igarassu, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 53635-158, Brasil","7 52m 17.6682s S, 34 54m 30.2947s W",53635-158,0
PE,IGARASSU,PRESIDIO DE IGARASSU,BR 101 NORTE,325,TABATINGA,"BR 101 NORTE, TABATINGA, IGARASSU, PE, BRASIL",-7.86405,-34.90728,"Avenida Barão de Veracruz, 101, 53620, Igarassu","7 51m 50.58s S, 34 54m 26.208s W",53620,0
PE,IGARASSU,ESF SEVERINO FELIPE DE ANDRADE CAP FELIPE,RUA AMARAJI,S/N,CRUZ DE REBOUCAS,"RUA AMARAJI, CRUZ DE REBOUCAS, IGARASSU, PE, BRASIL",-7.87294,-34.90951,"Rua Padre João, 53625-235, Igarassu","7 52m 22.584s S, 34 54m 34.236s W",53625-235,2637618
PE,IGARASSU,USF SAO MARCOS,RUA ORLANDO UCHOA,653,LOT SAO MARCOS,"RUA ORLANDO UCHOA, LOT SAO MARCOS, IGARASSU, PE, BRASIL",-7.80957,-34.91583,"Rua São Marcos, 53605-640, Igarassu","7 48m 34.452s S, 34 54m 56.988s W",53605-640,3866327
PE,IGARASSU,UNIDADE DE SAUDE DE PITANGA,R NILSON MONTEIRO DA SILVA,S/N,LOT AGAMENON MAGALH,"R NILSON MONTEIRO DA SILVA, LOT AGAMENON MAGALH, IGARASSU, PE, BRASIL",-8.41634,-35.66278,"Rua Pedro Monteiro da Silva, 55690-000, Barra de Guabiraba","8 24m 58.824s S, 35 39m 46.008s W",55690-000,0
PE,IGARASSU,UBS ROSILDA ANDRE DE ALMEIDA VILA RURAL,2 TRAV BOM JESUS,S/N,VILA RURAL,"2 TRAV BOM JESUS, VILA RURAL, IGARASSU, PE, BRASIL",-7.80806,-34.92403,"Segunda Travessa Bom Jesus, 2, 53650-652, Igarassu","7 48m 29.016s S, 34 55m 26.508s W",53650-652,0
PE,IGARASSU,USF NOVA CRUZ II,R JOAO SANTOS FILHO,S/N,NOVA CRUZ,"R JOAO SANTOS FILHO, NOVA CRUZ, IGARASSU, PE, BRASIL",-7.8439,-34.8529,"Rua João Santos Filho, 53620, Igarassu","7 50m 38.04s S, 34 51m 10.44s W",53620,0
PE,IGARASSU,USF AGAMENON MAGALHAES I,R LIBIA,S/N,LOT AGAMENON,"R LIBIA, LOT AGAMENON, IGARASSU, PE, BRASIL",-7.829280000000002,-34.92238,"Rua Líbia, 53640-290, Igarassu","7 49m 45.408s S, 34 55m 20.568s W",53640-290,0
PE,IGARASSU,USF PIRAJUI E ENGENHO NOVO,SITIO ENGENHO NOVO,S/N,NOVA CRUZ II,"SITIO ENGENHO NOVO, NOVA CRUZ II, IGARASSU, PE, BRASIL",-7.83294,-34.86421,"Sítio Engenho Novo, 53620, Igarassu","7 49m 58.584s S, 34 51m 51.156s W",53620,0
PE,IGARASSU,UBS TABULEIRO,GRANJA ARAGACA,S/N,TABULEIRO,"GRANJA ARAGACA, TABULEIRO, IGARASSU, PE, BRASIL",-7.87725,-34.91969,"Estrada para Granja Boa Esperança, Igarassu","7 52m 38.1s S, 34 55m 10.884s W",,2314762
PE,IGARASSU,USF MANANCIAL,RUA MANANCIAL,S/N,CENTRO,"RUA MANANCIAL, CENTRO, IGARASSU, PE, BRASIL",-7.8431065,-34.9036891,"Rua do Manancial, Centro, Igarassu, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 53610-030, Brasil","7 50m 35.1834s S, 34 54m 13.2808s W",53610-030,0
PE,IGARASSU,USF SITIO LIRA,RUA ALFREDO VIEIRA DE MELO,209,CRUZ DE REBOUCAS,"RUA ALFREDO VIEIRA DE MELO, CRUZ DE REBOUCAS, IGARASSU, PE, BRASIL",-7.870250099999999,-34.9039333,"Rua Alfredo Vieira de Melo, Cruz de Rebouças, Igarassu, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 53625-755, Brasil","7 52m 12.9004s S, 34 54m 14.1599s W",53625-755,0
PE,IGARASSU,USF TRES LADEIRAS,R SANTA CRUZ,S/N,TRES LADEIRAS,"R SANTA CRUZ, TRES LADEIRAS, IGARASSU, PE, BRASIL",-7.7633731,-35.0300193,"Rua Santa Cruz, Três Ladeiras, Igarassu, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, Brasil","7 45m 48.1432s S, 35 1m 48.0695s W",,0
PE,IGARASSU,USF BEIRA MAR II,AVENIDA BEIRA MAR II,27,CENTRO,"AVENIDA BEIRA MAR II, CENTRO, IGARASSU, PE, BRASIL",-7.8295477,-34.899796,"Rua Beira Mar II, Santa Rita, Igarassu, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 53610-030, Brasil","7 49m 46.3717s S, 34 53m 59.2656s W",53610-030,0
PE,IGARASSU,UBS RESIDENCIAL SANTO ANTONIO,R SAO FRANCISCO DE PAULA,182,LOT AGAMENON MAGALH,"R SAO FRANCISCO DE PAULA, LOT AGAMENON MAGALH, IGARASSU, PE, BRASIL",-7.83661,-34.92215,"Rua São Francisco de Paula, 53640-240, Igarassu","7 50m 11.796s S, 34 55m 19.74s W",53640-240,0
PE,IGARASSU,USF TABATINGA,RUA MANOEL ROZENDO DE LIMA,S/N,LOT CORTEGADA,"RUA MANOEL ROZENDO DE LIMA, LOT CORTEGADA, IGARASSU, PE, BRASIL",-8.889289999999997,-36.46715,"Rua Manoel Justino de Lima, 55294, 55296, 55298, Garanhuns","8 53m 21.444s S, 36 28m 1.74s W",55294,0
PE,IGARASSU,USF DO MONTA,RUA SEVERINO VALDEVINO DE ALMEIDA,10,LOT MONTA,"RUA SEVERINO VALDEVINO DE ALMEIDA, LOT MONTA, IGARASSU, PE, BRASIL",-8.071,-36.56152,"Rua Severino Valdelino de Almeida, 55180-000, Jataúba","8 4m 15.6s S, 36 33m 41.472s W",55180-000,0
PE,IGARASSU,USF JERONIMO CAVALCANTE JUNIOR,RUA JOAO ALFREDO,S/N,NOVA CRUZ,"RUA JOAO ALFREDO, NOVA CRUZ, IGARASSU, PE, BRASIL",-7.8439,-34.8529,"Rua João Santos Filho, 53620, Igarassu","7 50m 38.04s S, 34 51m 10.44s W",53620,0
PE,IGARASSU,USF ANA ALBUQUERQUE,RUA RIO DE JANEIRO,37,CRUZ DE REBOUCAS,"RUA RIO DE JANEIRO, CRUZ DE REBOUCAS, IGARASSU, PE, BRASIL",-7.84887,-34.91191,"Rua Rio de Janeiro, 53630-145, Igarassu","7 50m 55.932s S, 34 54m 42.876s W",53630-145,0
PE,IGARASSU,USF ENCANTO IGARASSU,RUA FIM DE SEMANA,3,CRUZ DE REBOUCAS,"RUA FIM DE SEMANA, CRUZ DE REBOUCAS, IGARASSU, PE, BRASIL",-7.855689999999999,-34.90513,"Rua Fim de Semana, 53620-120, Igarassu","7 51m 20.484s S, 34 54m 18.468s W",53620-120,0
PE,IGARASSU,USF LOT NSA SRA DA CONCEICAO,RUA AZULAO,18,LOT N SR DA CONCE,"RUA AZULAO, LOT N SR DA CONCE, IGARASSU, PE, BRASIL",-7.8104,-34.91404,"Rua Tangará Escarlate Loteamento Nossa Senhora Conceição, 53610-815, Igarassu","7 48m 37.44s S, 34 54m 50.544s W",53610-815,0
PE,IGARASSU,USF AGAMENON MAGALHAES II,ESTRADA DO MONJOPE,473,LOT AGAMENON,"ESTRADA DO MONJOPE, LOT AGAMENON, IGARASSU, PE, BRASIL",-7.87097,-34.921209999999995,"Rua Goiana Loteamento Agamenon Magalhães II, 53620, Igarassu","7 52m 15.492s S, 34 55m 16.356s W",53620,0
PE,IGARASSU,USF BOA SORTE,RUA ADELIA RODRIGUES,18,CRUZ DE REBOUCAS,"RUA ADELIA RODRIGUES, CRUZ DE REBOUCAS, IGARASSU, PE, BRASIL",-7.8731300000000015,-34.90823,"Rua Joca Rodrigues, 53635-020, Igarassu","7 52m 23.268s S, 34 54m 29.628s W",53635-020,2010550
PE,IGARASSU,USF TAEPE,RUA RUBENS MARTINS BERTA,S/N,TAEPE,"RUA RUBENS MARTINS BERTA, TAEPE, IGARASSU, PE, BRASIL",-7.82561,-34.91318,"Rua Rubens Martins Berta, 53605-065, Igarassu","7 49m 32.196s S, 34 54m 47.448s W",53605-065,0
PE,IGARASSU,USF ALTO DO CEU,R POCOS DE CALDAS,S/N,VILA RURAL,"R POCOS DE CALDAS, VILA RURAL, IGARASSU, PE, BRASIL",-7.8052800000000016,-34.93342,"Rua Poços de Caldas, 53650-811, Igarassu","7 48m 19.008s S, 34 56m 0.312s W",53650-811,0
PE,IGARASSU,USF SITIO BOA VISTA,RUA ESTRELA DO NORTE,S/N,SITIO BOA VISTA,"RUA ESTRELA DO NORTE, SITIO BOA VISTA, IGARASSU, PE, BRASIL",2.77737,-60.72646,"Rua Estrela do Norte, Boa Vista","2 46m 38.532s N, 60 43m 35.256s W",,0
PE,IGARASSU,USF BEIRA MAR I,RUA EUDES FRANCISCO DA SILVA,114,CENTRO,"RUA EUDES FRANCISCO DA SILVA, CENTRO, IGARASSU, PE, BRASIL",-7.824330000000002,-34.90782,"Rua Eudes Francisco da Silva, 53610-415, Igarassu","7 49m 27.588s S, 34 54m 28.152s W",53610-415,0
PE,IGARASSU,USF SANTO ANTONIO,RUA OURICURI,S/N,CRUZ DE REBOUCAS,"RUA OURICURI, CRUZ DE REBOUCAS, IGARASSU, PE, BRASIL",-7.87294,-34.90951,"Rua Padre João, 53625-235, Igarassu","7 52m 22.584s S, 34 54m 34.236s W",53625-235,219673
PE,IGUARACI,ESF DA SEDE 01,AVENIDA JOSE BEZERRA CAMARA,S/N,CENTRO,"AVENIDA JOSE BEZERRA CAMARA, CENTRO, IGUARACI, PE, BRASIL",-7.83625,-37.51511,"Rua José Bezerra Camara, 56840-000, Iguaracy","7 50m 10.5s S, 37 30m 54.396s W",56840-000,3893057
PE,IGUARACI,ESF SANTA ANA,AVENIDA ODILON RODRIGUES DA CRUZ,S/N,SANTANA ANA,"AVENIDA ODILON RODRIGUES DA CRUZ, SANTANA ANA, IGUARACI, PE, BRASIL",-7.835260000000001,-37.52393,"Rua Odilon Rodrigues da Cruz, 56840-000, Iguaracy","7 50m 6.936s S, 37 31m 26.148s W",56840-000,2712784
PE,IGUARACI,UNIDADE MISTA DE IGUARACY,PRACA ANTONIO RABELO,2,CENTRO,"PRACA ANTONIO RABELO, CENTRO, IGUARACI, PE, BRASIL",-7.90512,-34.900420000000004,"Praça Antônio Vitalino, 53510-420, Abreu e Lima","7 54m 18.432s S, 34 54m 1.512s W",53510-420,0
PE,IGUARACI,ESF DE JABITACA,RUA IZAURO TORRES,S/N,JABITACA,"RUA IZAURO TORRES, JABITACA, IGUARACI, PE, BRASIL",-7.831939999999999,-37.37549,"Rua Isaura Torres, 56848-000, Iguaracy","7 49m 54.984s S, 37 22m 31.764s W",56848-000,2713969
PE,IGUARACI,ESF DE IRAJAI,RUA PROJETADA S N,2,VILA DE IRAJAI,"RUA PROJETADA S N, VILA DE IRAJAI, IGUARACI, PE, BRASIL",-20.35213,-40.32079,"Rua Professor Edgar de Souza, 29110-110, Vila Velha","20 21m 7.668s S, 40 19m 14.844s W",29110-110,2713519
PE,ILHA DE ITAMARACA,USF RIO AMBA,RUA LAINE,7,RIO AMBA,"RUA LAINE, RIO AMBA, ILHA DE ITAMARACA, PE, BRASIL",-7.7661,-34.8321,"Rua Rio Ambâr, 53900-000, Ilha de Itamaracá","7 45m 57.96s S, 34 49m 55.56s W",53900-000,6485553
PE,ILHA DE ITAMARACA,PENITENCIARIA PROFESSOR BARRETO CAMPELO,ENGENHO MACAXEIRA,S/N,ENGENHO MACAXEIRA,"ENGENHO MACAXEIRA, ENGENHO MACAXEIRA, ILHA DE ITAMARACA, PE, BRASIL",-8.24715,-34.98472,"Engenho Ilha, Cabo de Santo Agostinho","8 14m 49.74s S, 34 59m 4.992s W",,0
PE,ILHA DE ITAMARACA,USF SOSSEGO,RUA MARIA BETANIA,S/N,SOSSEGO,"RUA MARIA BETANIA, SOSSEGO, ILHA DE ITAMARACA, PE, BRASIL",-7.7230817,-34.8372143,"Rua Maria Betania, Sossêgo, Ilha de Itamaracá, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 53900-000, Brasil","7 43m 23.0941s S, 34 50m 13.9715s W",53900-000,2434377
PE,ILHA DE ITAMARACA,HOSPITAL ALZIRA FIGUEIREDO DE ANDRADE OLIVEIRA,AV JOAO PESSOA GUERRA,536,BAIXA VERDE,"AV JOAO PESSOA GUERRA, BAIXA VERDE, ILHA DE ITAMARACA, PE, BRASIL",-7.761139999999997,-34.82941,"Avenida João Pessoa Guerra, 53900-000, Ilha de Itamaracá","7 45m 40.104s S, 34 49m 45.876s W",53900-000,0
PE,ILHA DE ITAMARACA,USF ALTO DA FELICIDADE,RUA PROJETADA,100,POCO DO COBRE,"RUA PROJETADA, POCO DO COBRE, ILHA DE ITAMARACA, PE, BRASIL",-7.7656800000000015,-34.84827,"Rua Poço do Cobre, 53900-000, Ilha de Itamaracá","7 45m 56.448s S, 34 50m 53.772s W",53900-000,6761135
PE,ILHA DE ITAMARACA,USF BAIXA VERDE PILAR,R COLOMBIA,363,BAIXA VERDE,"R COLOMBIA, BAIXA VERDE, ILHA DE ITAMARACA, PE, BRASIL",-7.75121,-34.82926,"Rua Colômbia, 53900-000, Ilha de Itamaracá","7 45m 4.356s S, 34 49m 45.336s W",53900-000,7374410
PE,ILHA DE ITAMARACA,USF BIQUINHA,R DA BIQUINHA,247,BIQUINHA,"R DA BIQUINHA, BIQUINHA, ILHA DE ITAMARACA, PE, BRASIL",-7.745442,-34.8314164,"Rua da Biquinha, Quatro Cantos, Ilha de Itamaracá, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 53900-000, Brasil","7 44m 43.5912s S, 34 49m 53.099s W",53900-000,6279902
PE,ILHA DE ITAMARACA,USF FORTE ORANGE,ROD PE 01,72,FORTE ORANGE,"ROD PE 01, FORTE ORANGE, ILHA DE ITAMARACA, PE, BRASIL",-7.809939999999999,-34.83992,"Rua Forte Orange & Rodovia PE-1, 53900, Ilha de Itamaracá","7 48m 35.784s S, 34 50m 23.712s W",53900,6240747
PE,ILHA DE ITAMARACA,USF CHIE,1 TRAVESSA DA SALINAS,7,SALINAS,"1 TRAVESSA DA SALINAS, SALINAS, ILHA DE ITAMARACA, PE, BRASIL",-7.73659,-34.83503,"Travessa Salinas, 53900-000, Ilha de Itamaracá","7 44m 11.724s S, 34 50m 6.108s W",53900-000,6988873
PE,ILHA DE ITAMARACA,USF VILA VELHA,R JOAO PAULO II,S/N,VILA VELHA,"R JOAO PAULO II, VILA VELHA, ILHA DE ITAMARACA, PE, BRASIL",-7.8075672,-34.8562228,"Rua João Paulo II, Vila Velha, Ilha de Itamaracá, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 53900-000, Brasil","7 48m 27.2419s S, 34 51m 22.4021s W",53900-000,2434334
PE,ILHA DE ITAMARACA,HOSPITAL DE CUSTODIA E TRATAMENTRO PSIQUIATRICO,ENGENHO SAO JOAO,S/N,ENGENHO SAO JOAO,"ENGENHO SAO JOAO, ENGENHO SAO JOAO, ILHA DE ITAMARACA, PE, BRASIL",-7.72427,-34.83748,"Travessa São João Batista Terceira, Ilha de Itamaracá","7 43m 27.372s S, 34 50m 14.928s W",,0
PE,ILHA DE ITAMARACA,PENITENCIARIA AGRO INDUSTRIAL SAO JOAO,PE 35,10,ZONA RURAL,"PE 35, ZONA RURAL, ILHA DE ITAMARACA, PE, BRASIL",-7.7737,-34.88309,"Rodovia PE-35, 35, 53900-000, Ilha de Itamaracá","7 46m 25.32s S, 34 52m 59.124s W",53900-000,0
PE,INAJA,UNIDADE DE SAUDE DA FAMILIA TENENTE DOMINGOS GOMES,RUA TENENTE DOMINGOS GOMES,320,CENTRO,"RUA TENENTE DOMINGOS GOMES, CENTRO, INAJA, PE, BRASIL",-8.90468,-37.82593,"Rua Tenente Domingos Gomes, 56560-000, Inajá","8 54m 16.848s S, 37 49m 33.348s W",56560-000,3916723
PE,INAJA,UNIDADE DE SAUDE DA FAMILIA LAGOA DO MEIO,SITIO LAGOA DO MEIO,S/N,ZONA RURAL,"SITIO LAGOA DO MEIO, ZONA RURAL, INAJA, PE, BRASIL",-8.12461,-35.28411,"Rua Sítio do Meio, 55614-083, Vitória de Santo Antão","8 7m 28.596s S, 35 17m 2.796s W",55614-083,2634228
PE,INAJA,UNIDADE DE SAUDE DA FAMILIA BOM SERA,POVOADO CARAIBEIRO,S/N,ZONA RURAL,"POVOADO CARAIBEIRO, ZONA RURAL, INAJA, PE, BRASIL",-8.88542,-37.82766,Povoado Várzea,"8 53m 7.512s S, 37 49m 39.576s W",,2634244
PE,INAJA,PNI INAJA,RUA PADRE AUGUSTINHO BOLHEN,S/N,CENTRO,"RUA PADRE AUGUSTINHO BOLHEN, CENTRO, INAJA, PE, BRASIL",-8.90165,-37.82307,"Rua Padre Agostinho Bohlen, 56560-000, Inajá","8 54m 5.94s S, 37 49m 23.052s W",56560-000,0
PE,INAJA,COORDENACAO DO PACS,RUA PADRE AGOSTINHO,S/N,CENTRO,"RUA PADRE AGOSTINHO, CENTRO, INAJA, PE, BRASIL",-8.90165,-37.82307,"Rua Padre Agostinho Bohlen, 56560-000, Inajá","8 54m 5.94s S, 37 49m 23.052s W",56560-000,2634252
PE,INAJA,POSTO DE SAUDE INDIGENA ALDEIA FUNIL,ALDEIA FUNIL,S/N,ALDEIA,"ALDEIA FUNIL, ALDEIA, INAJA, PE, BRASIL",-8.00887,-34.97351,"Estrada de Aldeia, 54753, 54756, Camaragibe","8 0m 31.932s S, 34 58m 24.636s W",54753,0
PE,INAJA,UNIDADE DE SAUDE DA FAMILIA ARMANDO TIMOTEO,RUA,S/N,ARMANDO TIMOTEO,"RUA, ARMANDO TIMOTEO, INAJA, PE, BRASIL",-8.157639999999999,-34.9568,"Rua Armando Tavares, Jaboatão dos Guararapes","8 9m 27.504s S, 34 57m 24.48s W",,6755550
PE,INAJA,UNIDADE DE SAUDE DA FAMILIA TIMBURUNA,SITIO TIMBURUNA,S/N,SITIO TIMBURANA,"SITIO TIMBURUNA, SITIO TIMBURANA, INAJA, PE, BRASIL",-8.02572,-34.87252,"Sítio Novo, Olinda","8 1m 32.592s S, 34 52m 21.072s W",,3996913
PE,INAJA,UNIDADE DE SAUDE DA FAMILIA ALTO DO JORRO,RUA SAO MIGUEL,231,ALTO DO JORRO,"RUA SAO MIGUEL, ALTO DO JORRO, INAJA, PE, BRASIL",-8.8994915,-37.8294669,"Rua São Miguel, Alto do Jorro, Inajá, Região Geográfica Imediata de Arcoverde, Região Geográfica Intermediária de Caruaru, Pernambuco, Região Nordeste, Brasil","8 53m 58.1694s S, 37 49m 46.0808s W",,2634236
PE,INAJA,POSTO DE SAUDE INDIGENA ALDEIA TEAR,ALDEIA TEAR,S/N,ALDEIA,"ALDEIA TEAR, ALDEIA, INAJA, PE, BRASIL",-8.00887,-34.97351,"Estrada de Aldeia, 54753, 54756, Camaragibe","8 0m 31.932s S, 34 58m 24.636s W",54753,0
PE,INGAZEIRA,UNIDADE DE SAUDE DA FAMILIA I,RUA JOSE BENTO DA SILVA,67,CENTRO,"RUA JOSE BENTO DA SILVA, CENTRO, INGAZEIRA, PE, BRASIL",-7.67793,-37.45868,"Rua José Bento da Silva, 56830-000, Ingazeira","7 40m 40.548s S, 37 27m 31.248s W",56830-000,2341891
PE,INGAZEIRA,UNIDADE MISTA BENVINDA DE BRITO GALVAO,PRACA OSORIO FERREIRA FILHO,28,CENTRO,"PRACA OSORIO FERREIRA FILHO, CENTRO, INGAZEIRA, PE, BRASIL",-7.67855,-37.4594,"Rua Osório Ferreira Filho, 56830-000, Ingazeira","7 40m 42.78s S, 37 27m 33.84s W",56830-000,0
PE,IPOJUCA,USF 01 CAMELA,RUA Q,42,CAMELA,"RUA Q, CAMELA, IPOJUCA, PE, BRASIL",-8.51651,-35.12418,"Rua Padre Melo, 55590-000, Ipojuca","8 30m 59.436s S, 35 7m 27.048s W",55590-000,2427273
PE,IPOJUCA,MATERNIDADE MAE LIDIA,RUA CORONEL DE SOUZA LEAO,S/N,CENTRO,"RUA CORONEL DE SOUZA LEAO, CENTRO, IPOJUCA, PE, BRASIL",-8.39905,-35.06408,"Rua Coronel José de Souza Leão, 55590-000, Ipojuca","8 23m 56.58s S, 35 3m 50.688s W",55590-000,0
PE,IPOJUCA,USF 15 RUA DA SANTA,RUA DO MONUMENTO,S/N,ALTO DA SANTA,"RUA DO MONUMENTO, ALTO DA SANTA, IPOJUCA, PE, BRASIL",-8.818660000000003,-35.19465,"Rua do Alto da Bela Vista, 55560-000, Barreiros","8 49m 7.176s S, 35 11m 40.74s W",55560-000,7078161
PE,IPOJUCA,USF 04 CAETES,RUA 03,44,ENGENHO CAETES AGROV,"RUA 03, ENGENHO CAETES AGROV, IPOJUCA, PE, BRASIL",-7.56665,-35.02062,"Rua Engenho Itapirema, 55900-000, Goiana","7 33m 59.94s S, 35 1m 14.232s W",55900-000,2714639
PE,IPOJUCA,USF 07 CAMPO DO AVIAO,LOTEAMENTO ANTONIO DOURADO NETO,S/N,CAMPO DO AVIAO,"LOTEAMENTO ANTONIO DOURADO NETO, CAMPO DO AVIAO, IPOJUCA, PE, BRASIL",-8.39669,-35.06395,"Rua Antônio Dourado Neto, 55590-000, Ipojuca","8 23m 48.084s S, 35 3m 50.22s W",55590-000,2714647
PE,IPOJUCA,UBS RUROPOLIS DE CAMELA,ALTO DA PALMEIRA,74,RUROPOLIS DE CAMELA,"ALTO DA PALMEIRA, RUROPOLIS DE CAMELA, IPOJUCA, PE, BRASIL",-8.11487,-35.31337,"Rua da Palmeira & Rua Alto do Céu, 55614, Vitória de Santo Antão","8 6m 53.532s S, 35 18m 48.132s W",55614,9086293
PE,IPOJUCA,USF 12 CAMELA CENTRO,RUA MARIA DAS DORES DEMELO,15,CAMELA,"RUA MARIA DAS DORES DEMELO, CAMELA, IPOJUCA, PE, BRASIL",-8.51297,-35.12209,"Rua Maria da Dores Melo, Ipojuca","8 30m 46.692s S, 35 7m 19.524s W",,6125921
PE,IPOJUCA,USF 14 NOSSA SENHORA DO O IV,RUA 18,4,NOSSA SENHORA DO O,"RUA 18, NOSSA SENHORA DO O, IPOJUCA, PE, BRASIL",-8.4412732,-35.0223285,"Rua Dezoito, Nossa Senhora do Ó, Ipojuca, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 55592-000, Brasil","8 26m 28.5835s S, 35 1m 20.3826s W",55592-000,6911978
PE,IPOJUCA,UBS IPOJUCA CENTRO,RUA PROJETADA,S/N,IPOJUCA,"RUA PROJETADA, IPOJUCA, IPOJUCA, PE, BRASIL",-8.5068337,-35.0101789,"Rua Projetada, Nossa Senhora do Ó, Ipojuca, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 55159-000, Brasil","8 30m 24.6013s S, 35 0m 36.644s W",55159-000,9519831
PE,IPOJUCA,USF 03 RUROPOLIS,RODOVIA PE 60 KM 14,S/N,RUROPOLIS DE IPOJUCA,"RODOVIA PE 60 KM 14, RUROPOLIS DE IPOJUCA, IPOJUCA, PE, BRASIL",-8.39937,-35.057320000000004,"Rodovia PE-60, 60, 55590-000, Ipojuca","8 23m 57.732s S, 35 3m 26.352s W",55590-000,2427265
PE,IPOJUCA,USF 21 REGINA SEVERINA DA SILVA,RUA HILDA DA COSTA,186,CENTRO,"RUA HILDA DA COSTA, CENTRO, IPOJUCA, PE, BRASIL",-8.396,-35.05984,"Rua Hilda da Costa Monteiro, 55590-000, Ipojuca","8 23m 45.6s S, 35 3m 35.424s W",55590-000,7408994
PE,IPOJUCA,USF 08 NOSSA SENHORA DO O II,RUA MARIO JULIO DO REGO,24,NOSSA SENHORA DO O,"RUA MARIO JULIO DO REGO, NOSSA SENHORA DO O, IPOJUCA, PE, BRASIL",-8.4430449,-35.0138369,"Rua Mario Julio do Rego, Zé Pojuca, Nossa Senhora do Ó, Ipojuca, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 55592-000, Brasil","8 26m 34.9616s S, 35 0m 49.8128s W",55592-000,2714612
PE,IPOJUCA,USF 13 SANTA ROSA,VILA ENGENHO SANTA ROSA,18,ENGENHO SANTA ROSA,"VILA ENGENHO SANTA ROSA, ENGENHO SANTA ROSA, IPOJUCA, PE, BRASIL",-8.1062,-34.99856,"Primeira Rua Santa Rosa, 54460-425, Jaboatão dos Guararapes","8 6m 22.32s S, 34 59m 54.816s W",54460-425,6125980
PE,IPOJUCA,USF 09 ENGENHO MARANHAO,ENGENHO MARANHAO,S/N,ENGENHO MARANHAO,"ENGENHO MARANHAO, ENGENHO MARANHAO, IPOJUCA, PE, BRASIL",-2.99905,-45.00194000000001,"Rua do Engenho, 65223-000, Olinda Nova do Maranhão","2 59m 56.58s S, 45 0m 6.984s W",65223-000,2714655
PE,IPOJUCA,USF 19 E 20 APOLONIO DA PAIXAO RIBEIRO,RUA 03,18,NOSSA SENHORA DO O,"RUA 03, NOSSA SENHORA DO O, IPOJUCA, PE, BRASIL",-8.44257,-35.01872,"Rua A, 55590-000, Ipojuca","8 26m 33.252s S, 35 1m 7.392s W",55590-000,0
PE,IPOJUCA,UBS SERRAMBI,VILA DOS PESCADORES,S/N,SERRAMBI,"VILA DOS PESCADORES, SERRAMBI, IPOJUCA, PE, BRASIL",-8.55436,-35.01674000000001,"Vila dos Pescadores, 55590-000, Ipojuca","8 33m 15.696s S, 35 1m 0.264s W",55590-000,7594755
PE,IPOJUCA,USF 06 MARACAIPE,LOTEAMENTO BAIA DE MARACAIPE,9,MARACAIPE,"LOTEAMENTO BAIA DE MARACAIPE, MARACAIPE, IPOJUCA, PE, BRASIL",-8.51698,-35.00979,"Estrada de Maracaípe, Ipojuca","8 31m 1.128s S, 35 0m 35.244s W",,2714663
PE,IPOJUCA,USF 10 BAIRRO SAO MIGUEL,RUA DE SAO MIGUEL,46,SAO MIGUEL,"RUA DE SAO MIGUEL, SAO MIGUEL, IPOJUCA, PE, BRASIL",-8.3955,-35.06385,"Rua São Miguel, 55590-000, Ipojuca","8 23m 43.8s S, 35 3m 49.86s W",55590-000,2714620
