UF,MUNICIPIO,NOME,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,LATITUDE,LONGITUDE,ENDERECO_API,POINT,CEP,CO_CNES
MS,ELDORADO,POSTO DE SAUDE PORTO MORUMBI,PERU,S/N,CENTRO,"PERU, CENTRO, ELDORADO, MS, BRASIL",-23.6628882,-54.2915859,"Córrego Peru, Morumbi, Eldorado, Região Geográfica Imediata de Naviraí - Mundo Novo, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, Brasil","23 39m 46.3975s S, 54 17m 29.7092s W",,0
MS,FATIMA DO SUL,ESTRATEGIA SAUDE DA FAMILIA DE CULTURAMA,RUA PADRE JOSE PASCOAL BUSATO,865,CULTURAMA,"RUA PADRE JOSE PASCOAL BUSATO, CULTURAMA, FATIMA DO SUL, MS, BRASIL",-22.3079232,-54.3385512,"Rua Padre José Pascoal Busato, Culturama, Fátima do Sul, Região Geográfica Imediata de Dourados, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, Brasil","22 18m 28.5235s S, 54 20m 18.7843s W",,2558505
MS,FATIMA DO SUL,ESTRATEGIA SAUDE DA FAMILIA JARDIM SAO PAULO,AVENIDA NOVE DE JULHO,2330,CENTRO,"AVENIDA NOVE DE JULHO, CENTRO, FATIMA DO SUL, MS, BRASIL",-22.379312,-54.50825450000001,"Avenida Nove de Julho, Fátima do Sul, Região Geográfica Imediata de Dourados, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, 79700-000, Brasil","22 22m 45.5232s S, 54 30m 29.7162s W",79700-000,7290810
MS,FATIMA DO SUL,ESTRATEGIA SAUDE DA FAMILIA JARDIM TATIANE,ANTONIO PASTOR LEMOSFUNDOS,1473,CENTRO,"ANTONIO PASTOR LEMOSFUNDOS, CENTRO, FATIMA DO SUL, MS, BRASIL",-23.05256,-54.20065,"Avenida Fátima do Sul, 79950-000, Naviraí","23 3m 9.216s S, 54 12m 2.34s W",79950-000,2599384
MS,FATIMA DO SUL,ESTRATEGIA SAUDE DA FAMILIA JARDIM BRASILANDIA,RUA OTAVIO BARBOSA VILAR,748,BRASILANDIA,"RUA OTAVIO BARBOSA VILAR, BRASILANDIA, FATIMA DO SUL, MS, BRASIL",-22.37015,-54.53704000000001,"Rua Otávio Barbosa Vilar, 79700-000, Fátima do Sul","22 22m 12.54s S, 54 32m 13.344s W",79700-000,2558467
MS,FATIMA DO SUL,ESTRATEGIA SAUDE DA FAMILIA JARDIM DOS IPES,RUA PRESIDENTE VARGAS,S/N,JARDIM DOS IPES,"RUA PRESIDENTE VARGAS, JARDIM DOS IPES, FATIMA DO SUL, MS, BRASIL",-22.37546,-54.50782,"Rua Presidente Vargas, 79700-000, Fátima do Sul","22 22m 31.656s S, 54 30m 28.152s W",79700-000,9236716
MS,FATIMA DO SUL,ESTRATEGIA SAUDE DA FAMILIA VILA EDUCACIONAL,RUA HELENA ALVES SOBRINHO,2153,CENTRO EDUCACIONAL,"RUA HELENA ALVES SOBRINHO, CENTRO EDUCACIONAL, FATIMA DO SUL, MS, BRASIL",-22.38981,-54.50549,"Rua Helena A. Sobrinho, 79700-000, Fátima do Sul","22 23m 23.316s S, 54 30m 19.764s W",79700-000,2536730
MS,FATIMA DO SUL,ESTRATEGIA SAUDE DA FAMILIA JARDIM O PIONEIRO,RUA SALATIEL BARROS CAVANCANTE,S/N,O PIONEIRO,"RUA SALATIEL BARROS CAVANCANTE, O PIONEIRO, FATIMA DO SUL, MS, BRASIL",-22.37972,-54.5158,"Rua Salatiel B. Cavalcante, 79700-000, Fátima do Sul","22 22m 46.992s S, 54 30m 56.88s W",79700-000,2599392
MS,FIGUEIRAO,UNIDADE BASICA DE SAUDE ARINDO RODRIGUES DA SILVA,RUA SANTOS DUMONT,245,JARDIM AEROPORTO,"RUA SANTOS DUMONT, JARDIM AEROPORTO, FIGUEIRAO, MS, BRASIL",-22.54439,-55.70565,"Rua Aeroporto Santos Dumont, 79905-418, Ponta Porã","22 32m 39.804s S, 55 42m 20.34s W",79905-418,3670430
MS,GLORIA DE DOURADOS,UNIDADE BASICA DE SAUDE DE GUASSULANDIA,AV SAO JOSE,S/N,GUASSULANDIA,"AV SAO JOSE, GUASSULANDIA, GLORIA DE DOURADOS, MS, BRASIL",-22.50241,-54.16364,"Avenida São José, Glória de Dourados","22 30m 8.676s S, 54 9m 49.104s W",,0
MS,GLORIA DE DOURADOS,UNIDADE DE SAUDE DA FAMILIA COHAB,DAS HORTENCIAS,S/N,COHAB,"DAS HORTENCIAS, COHAB, GLORIA DE DOURADOS, MS, BRASIL",-22.42716,-54.22973,"Rua das Hortências, 79730-000, Glória de Dourados","22 25m 37.776s S, 54 13m 47.028s W",79730-000,2558718
MS,GLORIA DE DOURADOS,ESF NOVA GLORIA,RUA TANCREDO NEVES,100,NOVA GLORIA,"RUA TANCREDO NEVES, NOVA GLORIA, GLORIA DE DOURADOS, MS, BRASIL",-22.41098,-54.23356,"Rua Doutor Tancredo de Almeida Neves, 79730-000, Glória de Dourados","22 24m 39.528s S, 54 14m 0.816s W",79730-000,9035699
MS,GLORIA DE DOURADOS,ESF ALTO DA GLORIA,RUA MELVIN JONES,1857,CENTRO,"RUA MELVIN JONES, CENTRO, GLORIA DE DOURADOS, MS, BRASIL",-22.4251345,-54.2320159,"Rua Melvin Jones, Glória de Dourados, Região Geográfica Imediata de Dourados, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, 79730-000, Brasil","22 25m 30.4842s S, 54 13m 55.2572s W",79730-000,7185138
MS,GLORIA DE DOURADOS,POSTO DE SAUDE DE NOVO PINHEIRO,5 LINHA,S/N,NOVO PINHEIRO,"5 LINHA, NOVO PINHEIRO, GLORIA DE DOURADOS, MS, BRASIL",-22.49218,-54.16164000000001,"Avenida Presidente Vargas Linha Iguaçu, 5, 79730-000, Glória de Dourados","22 29m 31.848s S, 54 9m 41.904s W",79730-000,0
MS,GLORIA DE DOURADOS,UNIDADE BASICA DE SAUDE DE GLORIA DE DOURADOS,RUA TANCREDO DE ALMEIDA NEVES,S/N,CENTRO,"RUA TANCREDO DE ALMEIDA NEVES, CENTRO, GLORIA DE DOURADOS, MS, BRASIL",-22.41098,-54.23356,"Rua Doutor Tancredo de Almeida Neves, 79730-000, Glória de Dourados","22 24m 39.528s S, 54 14m 0.816s W",79730-000,2376504
MS,GUIA LOPES DA LAGUNA,UNIDADE DE SAUDE DA FAMILIA REINALDO DE ARRUDA,RUA 13 DE MAIO,1452,SAO MIGUEL,"RUA 13 DE MAIO, SAO MIGUEL, GUIA LOPES DA LAGUNA, MS, BRASIL",-21.462020000000013,-56.10601,"Rua 13 de Maio, 13, 79230-000, Guia Lopes da Laguna","21 27m 43.272s S, 56 6m 21.636s W",79230-000,0
MS,GUIA LOPES DA LAGUNA,UNIDADE DE SAUDE DA FAMILIA OVIDIO PAULO DE OLIVEIRA,CAPITAO PIZZA FLORES COM 15 DE NOVEMBRO QUADRA 55,S/N,PLANALTO,"CAPITAO PIZZA FLORES COM 15 DE NOVEMBRO QUADRA 55, PLANALTO, GUIA LOPES DA LAGUNA, MS, BRASIL",-21.4535,-56.10684000000001,"Rua Capitão Pizza Flores & Rua XV de Novembro, 79230, Guia Lopes da Laguna","21 27m 12.6s S, 56 6m 24.624s W",79230,2558882
MS,GUIA LOPES DA LAGUNA,CENTRO DE SAUDE JOSE SCAFF BARBOSA,AVENDA VISCONDE DE TAUNAY,52,CENTRO,"AVENDA VISCONDE DE TAUNAY, CENTRO, GUIA LOPES DA LAGUNA, MS, BRASIL",-21.46153,-56.1171,"Avenida Visconde de Taunay, 79230-000, Guia Lopes da Laguna","21 27m 41.508s S, 56 7m 1.56s W",79230-000,6244246
MS,GUIA LOPES DA LAGUNA,UNIDADE DE SAUDE DA FAMILIA RANOLFO PEREIRA DA SILVA,R OVIDIO PAULO DE OLIVEIRA,467,VILA MUTIRAO,"R OVIDIO PAULO DE OLIVEIRA, VILA MUTIRAO, GUIA LOPES DA LAGUNA, MS, BRASIL",-21.45182,-56.10048000000001,"Rua Ovídio Paulo de Oliveira, 79230-000, Guia Lopes da Laguna","21 27m 6.552s S, 56 6m 1.728s W",79230-000,2376229
MS,IGUATEMI,UNIDADE DE SAUDE DA FAMILIA VILA NOVA ESPERANCA,RUA JOSE LUIZ MOREIRA,620,CENTRO,"RUA JOSE LUIZ MOREIRA, CENTRO, IGUATEMI, MS, BRASIL",-23.6825335,-54.56134760000001,"Rua José Luiz Moreira, Iguatemi, Região Geográfica Imediata de Naviraí - Mundo Novo, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, 79960-000, Brasil","23 40m 57.1206s S, 54 33m 40.8514s W",79960-000,2603306
MS,IGUATEMI,UNIDADE DE SAUDE DA FAMILIA VILA OPERARIA,JOSE FELIX LOPES,S/N,VILA OPERARIA,"JOSE FELIX LOPES, VILA OPERARIA, IGUATEMI, MS, BRASIL",-23.69337,-54.56596999999999,"Rua José Félix Lopes, 79960-000, Iguatemi","23 41m 36.132s S, 54 33m 57.492s W",79960-000,2482592
MS,IGUATEMI,PSF VILA ROSA,RUA RAMAO RODRIGUES,65,VILA ROSA,"RUA RAMAO RODRIGUES, VILA ROSA, IGUATEMI, MS, BRASIL",-23.66912,-54.56152,"Rua Ramão Rodrigues, 79960-000, Iguatemi","23 40m 8.832s S, 54 33m 41.472s W",79960-000,0
MS,IGUATEMI,UNIDADE DE SAUDE DA FAMILIA ASSENTAMENTO AUXILIADORA,ASSENTAMENTO AUXILIADORA,S/N,ZONA RURAL,"ASSENTAMENTO AUXILIADORA, ZONA RURAL, IGUATEMI, MS, BRASIL",-23.67609,-54.55748000000001,"Iguatemi, MS, Brasil","23 40m 33.924s S, 54 33m 26.928s W",,5342244
MS,INOCENCIA,UESF ABADIO GARCIA LEAL,AV JURACY LUIZ DE CASTRO,1189,JD BOM JESUS,"AV JURACY LUIZ DE CASTRO, JD BOM JESUS, INOCENCIA, MS, BRASIL",-19.73551,-51.93751,"Avenida Juracy Luiz de Castro, 79580-000, Inocência","19 44m 7.836s S, 51 56m 15.036s W",79580-000,2536811
MS,INOCENCIA,UESF SEBASTIAO FRANCISCO RAMOS,AV JURACY LUIS DE CASTRO,1198,JD BOM JESUS,"AV JURACY LUIS DE CASTRO, JD BOM JESUS, INOCENCIA, MS, BRASIL",-19.73551,-51.93751,"Avenida Juracy Luiz de Castro, 79580-000, Inocência","19 44m 7.836s S, 51 56m 15.036s W",79580-000,2536803
MS,INOCENCIA,UESF VALMIR VIEIRA LIMA,AV JURACY LUIZ DE CASTRO,1189,JD BOM JESUS,"AV JURACY LUIZ DE CASTRO, JD BOM JESUS, INOCENCIA, MS, BRASIL",-19.73551,-51.93751,"Avenida Juracy Luiz de Castro, 79580-000, Inocência","19 44m 7.836s S, 51 56m 15.036s W",79580-000,2536773
MS,INOCENCIA,UESF BOCAINA,AV JURACY LUIS DE CASTRO,1198,JD BOM JESUS,"AV JURACY LUIS DE CASTRO, JD BOM JESUS, INOCENCIA, MS, BRASIL",-19.73551,-51.93751,"Avenida Juracy Luiz de Castro, 79580-000, Inocência","19 44m 7.836s S, 51 56m 15.036s W",79580-000,7195389
MS,ITAPORA,UNIDADE DE SAUDE DA FAMILIA CENTRAL DE ITAPORA,JOSE TEIXEIRA DA SILVA,540,CENTRO,"JOSE TEIXEIRA DA SILVA, CENTRO, ITAPORA, MS, BRASIL",-22.08052,-54.78801,"Rua José Teixeira da Silva, 79890-000, Itaporã","22 4m 49.872s S, 54 47m 16.836s W",79890-000,6848028
MS,ITAPORA,ESF PIONEIRA ARLEI DO NASCIMENTO TEIXEIRA,BARTOLO CABULAO ANTIGA PROJETADA 3,155,JARDIM JOAO RODRIGUE,"BARTOLO CABULAO ANTIGA PROJETADA 3, JARDIM JOAO RODRIGUE, ITAPORA, MS, BRASIL",-22.22755,-54.77106,"Rua Projetada A, 3, 79841, Dourados","22 13m 39.18s S, 54 46m 15.816s W",79841,2360993
MS,ITAPORA,UNIDADE DE SAUDE DA FAMILIA COPACABANA,RUA PRIMO RONDINA,0,JARDIM COPACABANA,"RUA PRIMO RONDINA, JARDIM COPACABANA, ITAPORA, MS, BRASIL",-22.066885100000004,-54.7858274,"Rua Primo Rondina, Jardim Copacabana, Copacabana, Itaporã, Região Geográfica Imediata de Dourados, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, Brasil","22 4m 0.78636s S, 54 47m 8.97864s W",,2361450
MS,ITAPORA,UNIDADE DE SAUDE DA FAMILIA JARDIM SAO BENTO,PEDRO JOSE TAVARES,0,SAO BENTO,"PEDRO JOSE TAVARES, SAO BENTO, ITAPORA, MS, BRASIL",-22.0812771,-54.79725550000001,"Rua Pedro José Tavares, Jardim São Bento, Jardim São Besto, Itaporã, Região Geográfica Imediata de Dourados, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, Brasil","22 4m 52.5976s S, 54 47m 50.1198s W",,7261179
MS,ITAPORA,ESF SANTA MARIA ARYOVALDO MARIA BENTO,RUA JOAO RODRIGUES DE FREITAS,0,COHAB,"RUA JOAO RODRIGUES DE FREITAS, COHAB, ITAPORA, MS, BRASIL",-22.07931,-54.773,"Rua João Rodrigues Freitas, 79890-000, Itaporã","22 4m 45.516s S, 54 46m 22.8s W",79890-000,2361442
MS,ITAPORA,ESF CARUMBE E SANTA TEREZINHA FLORIANO O QUARESMA,AV MANOEL SIMPLICIO AURENO CORDEIRO,S/N,CARUMBE SANTA TERE,"AV MANOEL SIMPLICIO AURENO CORDEIRO, CARUMBE SANTA TERE, ITAPORA, MS, BRASIL",-21.91266,-54.70768,"Avenida Aureno Arnaldo Cordeiro, 79898-000, Itaporã","21 54m 45.576s S, 54 42m 27.648s W",79898-000,2361434
MS,ITAPORA,ESF MONTESE E PIRAPORA JOSE J CORREA ANGELINA T CUNHA,RUA BENJAMIM CONSTANTI DUQUE DE CAXIAS,S/N,MONTESE PIRAPORA,"RUA BENJAMIM CONSTANTI DUQUE DE CAXIAS, MONTESE PIRAPORA, ITAPORA, MS, BRASIL",-21.97804,-54.67509,"Rua Duque de Caxias, 79894-000, Itaporã","21 58m 40.944s S, 54 40m 30.324s W",79894-000,2651483
MS,ITAPORA,CENTRO MUNICIPAL DE SAUDE DE ITAPORA NELSON RODOLFO KOZOROSK,RUA PEDRO CELESTINO,719,CENTRO,"RUA PEDRO CELESTINO, CENTRO, ITAPORA, MS, BRASIL",-22.08052,-54.78801,"Rua Pedro Celestino Corrêa, 79890-000, Itaporã","22 4m 49.872s S, 54 47m 16.836s W",79890-000,2651475
MS,ITAQUIRAI,UNIDADE BASICA DE SAUDE LUCIA MARIA COELHO,AV CAMPO GRANDE,1434,CENTRO,"AV CAMPO GRANDE, CENTRO, ITAQUIRAI, MS, BRASIL",-23.05588,-54.19985,"Avenida Campo Grande, 79950-000, Naviraí","23 3m 21.168s S, 54 11m 59.46s W",79950-000,2374358
MS,ITAQUIRAI,ESTRATEGIA DE SAUDE COMPLEXO SANTO ANTONIO,ASS SANTO ANTONIO,563,RURAL,"ASS SANTO ANTONIO, RURAL, ITAQUIRAI, MS, BRASIL",-20.45405,-54.65722,"Santo Antônio, Campo Grande","20 27m 14.58s S, 54 39m 25.992s W",,7009496
MS,ITAQUIRAI,UNIDADE DE SAUDE DA FAMILIA DE ITAQUIRAI,AMAMBAI,565,CENTRO,"AMAMBAI, CENTRO, ITAQUIRAI, MS, BRASIL",-23.2611892,-53.83396190912829,"Rio Amambaí, Naviraí, Região Geográfica Imediata de Naviraí - Mundo Novo, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, Brasil","23 15m 40.2811s S, 53 50m 2.26287s W",,2558645
MS,ITAQUIRAI,UNIDADE DE SAUDE DA FAMILIA SANTA ROSA,ASSENTAMENTO SANTA ROSA,S/N,RURAL,"ASSENTAMENTO SANTA ROSA, RURAL, ITAQUIRAI, MS, BRASIL",-22.32312,-47.37894,"Rua Mário Santa Rosa, 13604, 13609, Araras","22 19m 23.232s S, 47 22m 44.184s W",13604,2313960
MS,ITAQUIRAI,UNIDADE DE SAUDE DA FAMILIA PRIMAVERA,DAS FLORES,412,JARDIM PRIMAVERAS,"DAS FLORES, JARDIM PRIMAVERAS, ITAQUIRAI, MS, BRASIL",-22.15788,-53.77163,"Rua das Primaveras, 79785-000, Angélica","22 9m 28.368s S, 53 46m 17.868s W",79785-000,2411512
MS,ITAQUIRAI,UNIDADE SAUDE JOAO BATISTA GALLINA,ASSENTAMENTO INDAIA,440,RURAL,"ASSENTAMENTO INDAIA, RURAL, ITAQUIRAI, MS, BRASIL",-23.48423,-54.18251,Itaquiraí,"23 29m 3.228s S, 54 10m 57.036s W",,2676842
MS,ITAQUIRAI,UNIDADE DE SAUDE DA FAMILIA SUL BONITO,ASSENTAMENTO SUL BONITO,S/N,RURAL,"ASSENTAMENTO SUL BONITO, RURAL, ITAQUIRAI, MS, BRASIL",-21.12838,-56.48398,Bonito,"21 7m 42.168s S, 56 29m 2.328s W",,2558653
MS,IVINHEMA,ESF DAS PALMEIRAS,RUA HERMES ANTONIO ARISI,S/N,ITAPOA,"RUA HERMES ANTONIO ARISI, ITAPOA, IVINHEMA, MS, BRASIL",-22.30579,-53.82096,"Rua Antônio Soares Branquinho, Ivinhema","22 18m 20.844s S, 53 49m 15.456s W",,9783083
MS,IVINHEMA,ESF DR GERALDO MAGNO RESENDE,RUA CASELIO PELISSARIO,S/N,AMANDINA,"RUA CASELIO PELISSARIO, AMANDINA, IVINHEMA, MS, BRASIL",-22.3838,-53.59069,"Rua Casélio Pelisário, 79742-000, Ivinhema","22 23m 1.68s S, 53 35m 26.484s W",79742-000,2371146
MS,IVINHEMA,ESF PIRAVEVE,RUA JOSE RAMALHO,S/N,PIRAVEVE,"RUA JOSE RAMALHO, PIRAVEVE, IVINHEMA, MS, BRASIL",-22.30538,-53.82159,"Rua José Ramalho, 79740-000, Ivinhema","22 18m 19.368s S, 53 49m 17.724s W",79740-000,6220096
MS,IVINHEMA,ESF ITAPOA,RUA OTACILIO LOPES PIEDADE,401,ITAPOA,"RUA OTACILIO LOPES PIEDADE, ITAPOA, IVINHEMA, MS, BRASIL",-22.29847,-53.81508,"Rua Otacílio Lopes Piedade, 79740-000, Ivinhema","22 17m 54.492s S, 53 48m 54.288s W",79740-000,2371200
MS,IVINHEMA,ESF VITORIA,AV VENEZUELA QUADRA 30 LOTE 11,0,VITORIA,"AV VENEZUELA QUADRA 30 LOTE 11, VITORIA, IVINHEMA, MS, BRASIL",-22.30497,-53.83391,"Avenida Venezuela, 11, 79740-000, Ivinhema","22 18m 17.892s S, 53 50m 2.076s W",79740-000,6497381
MS,IVINHEMA,ESF DR JORGE ADALBERTO MAGRI,AV BRASIL L 1 2 E 3 QUADRA 43B,S/N,CENTRO,"AV BRASIL L 1 2 E 3 QUADRA 43B, CENTRO, IVINHEMA, MS, BRASIL",-15.61992,-47.63989,"Setor Residencial Leste, 73340, 73350, 73355, 73356, 73357, 73358, 73360, Brasília","15 37m 11.712s S, 47 38m 23.604s W",73340,7439687
MS,IVINHEMA,POSTO DE SAUDE VILA CRISTINA,VILA CRISTINA,0,VILA CRISTINA,"VILA CRISTINA, VILA CRISTINA, IVINHEMA, MS, BRASIL",-29.30783,-51.16757,"Vila Cristina, Caxias do Sul","29 18m 28.188s S, 51 10m 3.252s W",,0
MS,IVINHEMA,ESF GUIRAY,AV HONDURAS,S/N,PIRAVEVE,"AV HONDURAS, PIRAVEVE, IVINHEMA, MS, BRASIL",-22.30976,-53.82145,"Avenida Honduras, 79740-000, Ivinhema","22 18m 35.136s S, 53 49m 17.22s W",79740-000,2676567
MS,IVINHEMA,EACS DE IVINHEMA,RUA MIGUEL NOVAES,S/N,VITORIA,"RUA MIGUEL NOVAES, VITORIA, IVINHEMA, MS, BRASIL",-22.3095,-53.83691,"Rua Miguel Novaes, 79740-000, Ivinhema","22 18m 34.2s S, 53 50m 12.876s W",79740-000,2371154
MS,JAPORA,UNIDADE DE SAUDE DA FAMILIA DE JACAREI,RUA PRINCIPAL,S/N,JACAREI,"RUA PRINCIPAL, JACAREI, JAPORA, MS, BRASIL",-23.80544,-54.52709,"Rua Dois, 79988-000, Japorã","23 48m 19.584s S, 54 31m 37.524s W",79988-000,2374390
MS,JAPORA,ESF JAPORA,AVENIDA DEPUTADO FERNANDO SALDANHA,S/N,CENTRO,"AVENIDA DEPUTADO FERNANDO SALDANHA, CENTRO, JAPORA, MS, BRASIL",-23.8926774,-54.4075574,"Avenida Deputado Fernando Saldanha, Perimetro Urbano de Japorã, Japorã, Região Geográfica Imediata de Naviraí - Mundo Novo, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, Brasil","23 53m 33.6386s S, 54 24m 27.2066s W",,7511833
MS,JAPORA,EQUIPE SAUDE DA FAMILIA TAGROS,RUA PRINCIPAL,S/N,TAGROS,"RUA PRINCIPAL, TAGROS, JAPORA, MS, BRASIL",-20.49585,-54.74285,"Rua Principal 2, Campo Grande","20 29m 45.06s S, 54 44m 34.26s W",,6784658
MS,JAPORA,UNIDADE BASICA DE SAUDE DE JAPORA,AV DEPUTADO FERNANDO SALDANHA,S/N,CENTRO,"AV DEPUTADO FERNANDO SALDANHA, CENTRO, JAPORA, MS, BRASIL",-23.8926774,-54.4075574,"Avenida Deputado Fernando Saldanha, Perimetro Urbano de Japorã, Japorã, Região Geográfica Imediata de Naviraí - Mundo Novo, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, Brasil","23 53m 33.6386s S, 54 24m 27.2066s W",,2374382
MS,JARAGUARI,UNIDADE BASICA DE SAUDE DE JARAGUARI,RUA JOSE SERAFIM RIBEIRO,91,CENTRO,"RUA JOSE SERAFIM RIBEIRO, CENTRO, JARAGUARI, MS, BRASIL",-20.101634,-54.4355157,"Rua José Serafim Ribeiro, Jaraguari, Região Geográfica Imediata de Campo Grande, Região Geográfica Intermediária de Campo Grande, Mato Grosso do Sul, Região Centro-Oeste, Brasil","20 6m 5.8824s S, 54 26m 7.85652s W",,2371766
MS,JARAGUARI,UNIDADE DE SAUDE FAMILIA I,RUA AMERCIO FERREIRA DE SOUZA,80,CENTRO,"RUA AMERCIO FERREIRA DE SOUZA, CENTRO, JARAGUARI, MS, BRASIL",-20.10235,-54.43857,"Rua Américo Ferreira de Souza, 79440-000, Jaraguari","20 6m 8.46s S, 54 26m 18.852s W",79440-000,2651467
MS,JARDIM,ESTABELECIMENTO PENAL MAXIMO ROMERO,R ANTONIO JOAO,203,VILA CAMISAO,"R ANTONIO JOAO, VILA CAMISAO, JARDIM, MS, BRASIL",-23.68443,-54.5653,"Rua Antônio João, 79960-000, Iguatemi","23 41m 3.948s S, 54 33m 55.08s W",79960-000,6276423
MS,JARDIM,PSF III GALTON CARVALHO LEITE,RUA FERNANDO AUGUSTO DE FREITAS,S/N,VILA CAROLINA,"RUA FERNANDO AUGUSTO DE FREITAS, VILA CAROLINA, JARDIM, MS, BRASIL",-23.5824,-46.64483,"Rua Augusto de Freitas, 04012-130, São Paulo","23 34m 56.64s S, 46 38m 41.388s W",04012-130,3531627
MS,JARDIM,ESF VI DR CARLITO MARTINS DE OLIVEIRA,RUA ANTONIO PINTO PEREIRA,S/N,VILA ANGELICA I,"RUA ANTONIO PINTO PEREIRA, VILA ANGELICA I, JARDIM, MS, BRASIL",-21.4756,-56.16217,"Rua Antônio Pinto Pereira, 79240-000, Jardim","21 28m 32.16s S, 56 9m 43.812s W",79240-000,9180613
MS,JARDIM,PROGRAMA SAUDE DA FAMILIA DR ANTONIO LUIZ COIMBRA GRUBERT,R JOSE DE ALENCAR,S/N,PARQUE DAS ORQUIDEAS,"R JOSE DE ALENCAR, PARQUE DAS ORQUIDEAS, JARDIM, MS, BRASIL",-21.49174,-56.15628,"Rua José de Alencar, 79240-000, Jardim","21 29m 30.264s S, 56 9m 22.608s W",79240-000,5597951
MS,JARDIM,PROGRAMA SAUDE DA FAMILIA DR REINALDO DE ARRUDA,RUA ALAGOAS,S/N,VILA CACHOERINHA,"RUA ALAGOAS, VILA CACHOERINHA, JARDIM, MS, BRASIL",-21.46616,-56.16304,"Rua Alagoas, 79240-000, Jardim","21 27m 58.176s S, 56 9m 46.944s W",79240-000,2376385
MS,JARDIM,PROGRAMA SAUDE FAMILIA DRA MARIA DE LOURDES DOS REIS,VALFRIDO COIMBRA GRUBERT,337,CONJ HAB PARAISO,"VALFRIDO COIMBRA GRUBERT, CONJ HAB PARAISO, JARDIM, MS, BRASIL",-22.0076,-47.90258,"Rua Madre Saint Bernard & Rua Conselheiro João Alfredo, 13561, São Carlos","22 0m 27.36s S, 47 54m 9.288s W",13561,2558696
MS,JARDIM,ESF RURAL DO BOQUEIRAO,DISTRITO DO BOQUEIRAO,S/N,ZONA RURAL,"DISTRITO DO BOQUEIRAO, ZONA RURAL, JARDIM, MS, BRASIL",-21.69071,-56.27848,"Boqueirão, Jardim","21 41m 26.556s S, 56 16m 42.528s W",,2376423
MS,JARDIM,UNIDADE BASICA DE SAUDE NESTOR PEREIRA,RUA ANTONIO PINTO PEREIRA,428,VILA ANGELICA,"RUA ANTONIO PINTO PEREIRA, VILA ANGELICA, JARDIM, MS, BRASIL",-21.4756,-56.16217,"Rua Antônio Pinto Pereira, 79240-000, Jardim","21 28m 32.16s S, 56 9m 43.812s W",79240-000,2376431
MS,JARDIM,DELEGACIA DE POLICIA CIVIL,AV FERNANDO ARANHA,1055,MAJOR COSTA,"AV FERNANDO ARANHA, MAJOR COSTA, JARDIM, MS, BRASIL",-21.47286,-56.13453000000001,"Avenida Fernando Aranha, 79240-000, Jardim","21 28m 22.296s S, 56 8m 4.308s W",79240-000,7575211
MS,JATEI,UNIDADE DE SAUDE DA FAMILIA GLEBA NOVA ESPERANCA,GLEBA NOVA ESPERANCA,S/N,ZONA RURAL,"GLEBA NOVA ESPERANCA, ZONA RURAL, JATEI, MS, BRASIL",-22.55758,-54.29546,"Nova Esperança, Jateí","22 33m 27.288s S, 54 17m 43.656s W",,2646803
MS,JATEI,UNIDADE DE SAUDE DA FAMILIA DE JATEI,OLIMPIO JORGE LEITE,752,CENTRO,"OLIMPIO JORGE LEITE, CENTRO, JATEI, MS, BRASIL",-22.4796124,-54.30651339999999,"Rua Olímpio Jorge Leite, Jateí, Região Geográfica Imediata de Dourados, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, Brasil","22 28m 46.6046s S, 54 18m 23.4482s W",,2620146
MS,JATEI,POSTO DE SAUDE NOVA ESPERANCA,VITORIA FRANCISCA DAS CHAGAS,97,NOVA ESPERANCA,"VITORIA FRANCISCA DAS CHAGAS, NOVA ESPERANCA, JATEI, MS, BRASIL",-22.55893,-54.29476999999999,"Rua Vitória F. das Chagas, 79722-000, Jateí","22 33m 32.148s S, 54 17m 41.172s W",79722-000,0
MS,JATEI,UNIDADE BASICA DE SAUDE JATEI,OLIMPIO JORGE LEITE,752,CENTRO,"OLIMPIO JORGE LEITE, CENTRO, JATEI, MS, BRASIL",-22.4796124,-54.30651339999999,"Rua Olímpio Jorge Leite, Jateí, Região Geográfica Imediata de Dourados, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, Brasil","22 28m 46.6046s S, 54 18m 23.4482s W",,2558394
