UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point,cep
MA,LAGO DA PEDRA,UNIDADE BASICA DE SAUDE DO POVOADO CENTRO DO AGOSTINHO,POV CENTRO DO AGOSTINHO,1,CENTRO DO AGOSTINHO,"POV CENTRO DO AGOSTINHO, CENTRO DO AGOSTINHO, LAGO DA PEDRA, MA, BRASIL",-2.45414,-46.04093,Centro do Guilherme,"2 27m 14.904s S, 46 2m 27.348s W",
MA,LAGO DA PEDRA,UNIDADE BASICA DE SAUDE MARIA DA NATIVIDADE,BAIRRO VIEIRA NETO,1,BAIRRO VIEIRA NETO,"BAIRRO VIEIRA NETO, BAIRRO VIEIRA NETO, LAGO DA PEDRA, MA, BRASIL",-19.0089,-57.60353,"Travessa Vieira Neto, 79370-000, Ladário","19 0m 32.04s S, 57 36m 12.708s W",79370-000
MA,LAGO DA PEDRA,UNIDADE BASICA DE SAUDE DO POVOADO SANTA TEREZA,POV SANTA TEREZA,1,SANTA TEREZA,"POV SANTA TEREZA, SANTA TEREZA, LAGO DA PEDRA, MA, BRASIL",-22.8411,-42.12816,"Rua Santa Tereza, 28948-713, São Pedro da Aldeia","22 50m 27.96s S, 42 7m 41.376s W",28948-713
MA,LAGO DA PEDRA,UNIDADE BASICA DE SAUDE DO BAIRRO CENTRO,RUA ANTONIO COELHO,S/N,CENTRO,"RUA ANTONIO COELHO, CENTRO, LAGO DA PEDRA, MA, BRASIL",-4.56992,-45.13023,"Rua Antônio Coelho, 65715-000, Lago da Pedra","4 34m 11.712s S, 45 7m 48.828s W",65715-000
MA,LAGO DA PEDRA,UNIDADE BASICA DE SAUDE DELICE DIAS DE OLIVEIRA,BAIRRO VILA DA PAZ,S/N,BAIRRO VILA DA PAZ,"BAIRRO VILA DA PAZ, BAIRRO VILA DA PAZ, LAGO DA PEDRA, MA, BRASIL",-12.92602,-38.373,"Vila da Jamaica, 41515-376, Salvador","12 55m 33.672s S, 38 22m 22.8s W",41515-376
MA,LAGO DA PEDRA,UNIDADE BASICA DE SAUDE DO POVOADO SINDO,POVOADO SINDOR I,S/N,SINDOR I,"POVOADO SINDOR I, SINDOR I, LAGO DA PEDRA, MA, BRASIL",-4.57107,-45.13334,Lago da Pedra,"4 34m 15.852s S, 45 8m 0.024s W",
MA,LAGO DA PEDRA,UNIDADE BASICA DE SAUDE DO POVOADO UMBACA,POVOAO UMBACA,S/N,ZONA RURAL,"POVOAO UMBACA, ZONA RURAL, LAGO DA PEDRA, MA, BRASIL",-4.57107,-45.13334,Lago da Pedra,"4 34m 15.852s S, 45 8m 0.024s W",
MA,LAGO DA PEDRA,UNIDADE BASICA DE SAUDE DO POVOADO TRES LAGOS,POV TRES LAGOS,1,TRES LAGOS,"POV TRES LAGOS, TRES LAGOS, LAGO DA PEDRA, MA, BRASIL",-4.55109,-45.12443,"Rua Três, 65715-000, Lago da Pedra","4 33m 3.924s S, 45 7m 27.948s W",65715-000
MA,LAGO DA PEDRA,UNIDADE BASICA DE SAUDE DO BAIRRO CAJUEIRO,BAIRRO CAJUEIRO,S/N,CAJUEIRO,"BAIRRO CAJUEIRO, CAJUEIRO, LAGO DA PEDRA, MA, BRASIL",-4.57107,-45.13334,Lago da Pedra,"4 34m 15.852s S, 45 8m 0.024s W",
MA,LAGO DA PEDRA,UNIDADE BASICA DE SAUDE DO BAIRRO JAGUAR,AV VENCESLAU,S/N,JAGUAR,"AV VENCESLAU, JAGUAR, LAGO DA PEDRA, MA, BRASIL",-4.57157,-45.13405,"Avenida Venceslau, 65715-000, Lago da Pedra","4 34m 17.652s S, 45 8m 2.58s W",65715-000
MA,LAGO DA PEDRA,UNIDADE BASICA DE SAUDE DO BAIRRO SERRA DOURADA,AVENIDA NOVA,S/N,SERRA DOURADO,"AVENIDA NOVA, SERRA DOURADO, LAGO DA PEDRA, MA, BRASIL",-4.56841,-45.13135,"Rua Baima Serra, 65715-000, Lago da Pedra","4 34m 6.276s S, 45 7m 52.86s W",65715-000
MA,LAGO DA PEDRA,UNIDADE BASICA DE SAUDE DO BAIRRO VILA ROCHA,AV ROSEANA SARNEY,25,VILA ROCHA,"AV ROSEANA SARNEY, VILA ROCHA, LAGO DA PEDRA, MA, BRASIL",-4.5532,-45.12415,"Avenida Roseana Sarney, Lago da Pedra","4 33m 11.52s S, 45 7m 26.94s W",
MA,LAGO DA PEDRA,UNIDADE BASICA DE SAUDE DO BAIRRO WALDIR FILHO,AVENIDA MAURA JORGE,125,VILA WALDIR FILHO,"AVENIDA MAURA JORGE, VILA WALDIR FILHO, LAGO DA PEDRA, MA, BRASIL",-4.56216,-45.13408,"Avenida Maura Jorge, 65715-000, Lago da Pedra","4 33m 43.776s S, 45 8m 2.688s W",65715-000
MA,LAGO DA PEDRA,UNIDADE BASICA DE SAUDE DO POVOADO LAGOA SECA,POVOADO LAGO DA PEDRA,1,LAGOA SECA,"POVOADO LAGO DA PEDRA, LAGOA SECA, LAGO DA PEDRA, MA, BRASIL",-4.57107,-45.13334,Lago da Pedra,"4 34m 15.852s S, 45 8m 0.024s W",
MA,LAGO DO JUNCO,UNIDADE BASICA DE SAUDE RAIMUNDO ALBUQUERQUE RIACHAO,POVOADO RIACHAO,13,POVOADO RIACHAO,"POVOADO RIACHAO, POVOADO RIACHAO, LAGO DO JUNCO, MA, BRASIL",-4.60518,-45.05194,Lago do Junco,"4 36m 18.648s S, 45 3m 6.984s W",
MA,LAGO DO JUNCO,UNIDADE BASICA DE SAUDE JOAO GUALBERTO PAU SANTO,POVOADO DE PAU SANTO,S/N,POVOADO PAU SANTO,"POVOADO DE PAU SANTO, POVOADO PAU SANTO, LAGO DO JUNCO, MA, BRASIL",-29.04804,-52.30873,"Estrada para Povoado de Santo Antônio, 99380-000, São José do Herval","29 2m 52.944s S, 52 18m 31.428s W",99380-000
MA,LAGO DO JUNCO,UNIDADE BASICA DE SAUDE ROSENO LIMA DOS REIS LUDOVICO,POVOADO LUDOVICO,S/N,POVOADO LUDOVICO,"POVOADO LUDOVICO, POVOADO LUDOVICO, LAGO DO JUNCO, MA, BRASIL",-4.60518,-45.05194,Lago do Junco,"4 36m 18.648s S, 45 3m 6.984s W",
MA,LAGO DO JUNCO,UNIDADE BASICA DE SAUDE JULIA ARRUDA CENTRO DO AGUIAR,POVOADO CENTRO DO AGUAR,10,POVOADO CENTRO DO AG,"POVOADO CENTRO DO AGUAR, POVOADO CENTRO DO AG, LAGO DO JUNCO, MA, BRASIL",-2.45414,-46.04093,Centro do Guilherme,"2 27m 14.904s S, 46 2m 27.348s W",
MA,LAGO DO JUNCO,CENTRO DE SAUDE ALDENORA DA COSTA VILARINS,RUA CORONEL HOSANO GOMES FERREIRA,S/N,CENTRO,"RUA CORONEL HOSANO GOMES FERREIRA, CENTRO, LAGO DO JUNCO, MA, BRASIL",-4.60635,-45.05336,"Rua Coronel Hosano Gomes Ferreira, 65710, Lago do Junco","4 36m 22.86s S, 45 3m 12.096s W",65710
MA,LAGO DO JUNCO,UNIDADE BASICA DE SAUDE SAO MANOEL,POVOADO SAO MANOEL,S/N,POVOADO,"POVOADO SAO MANOEL, POVOADO, LAGO DO JUNCO, MA, BRASIL",-2.48921,-44.25737,"Rua Lago do Junco, 65072-007, São Luís","2 29m 21.156s S, 44 15m 26.532s W",65072-007
MA,LAGO DOS RODRIGUES,CENTRO DE SAUDE PEDRO PAULO CORTEZ,RUA FREI JOSE,S/N,CENTRO,"RUA FREI JOSE, CENTRO, LAGO DOS RODRIGUES, MA, BRASIL",-4.61964,-44.98142,"Frei José, 65712-000, Lago dos Rodrigues","4 37m 10.704s S, 44 58m 53.112s W",65712-000
MA,LAGO DOS RODRIGUES,UNIDADE BASICA DE SAUDE DA FAMILIA SAO FRANCISCO,POV SAO FRANCISCO,S/N,POV SAO FRANCISCO,"POV SAO FRANCISCO, POV SAO FRANCISCO, LAGO DOS RODRIGUES, MA, BRASIL",-4.61286,-44.97723,"São Francisco, 65712-000, Lago dos Rodrigues","4 36m 46.296s S, 44 58m 38.028s W",65712-000
MA,LAGO DOS RODRIGUES,UNIDADE BASICA DE SAUDE VITOR TOME SILVA,POVOADO SAO JOAO DA MATA,S/N,SAO JOAO DA MATA,"POVOADO SAO JOAO DA MATA, SAO JOAO DA MATA, LAGO DOS RODRIGUES, MA, BRASIL",-21.93268,-45.92787,São João da Mata,"21 55m 57.648s S, 45 55m 40.332s W",
MA,LAGO DOS RODRIGUES,UNIDADE BASICA DE SAUDE DA FAMILIA MORADA NOVA,POV MORADA NOVA,S/N,POV MORADA NOVA,"POV MORADA NOVA, POV MORADA NOVA, LAGO DOS RODRIGUES, MA, BRASIL",-4.60799,-44.97901,"Rua Nova, 65712-000, Lago dos Rodrigues","4 36m 28.764s S, 44 58m 44.436s W",65712-000
MA,LAGO DOS RODRIGUES,UNIDADE BASICA DE SAUDE DA FAMILIA CESARIO,CENTRO DO CESARIO,S/N,CESARIO,"CENTRO DO CESARIO, CESARIO, LAGO DOS RODRIGUES, MA, BRASIL",-4.61199,-44.98441,"Rua do Açude, 65712-000, Lago dos Rodrigues","4 36m 43.164s S, 44 59m 3.876s W",65712-000
MA,LAGO DOS RODRIGUES,UNIDADE BASICA DE SAUDE DA FAMILIA BARRAQUINHA,POV BARRAQUINHA,S/N,POV BARRAQUINHA,"POV BARRAQUINHA, POV BARRAQUINHA, LAGO DOS RODRIGUES, MA, BRASIL",-4.61401,-44.98025,Lago dos Rodrigues,"4 36m 50.436s S, 44 58m 48.9s W",
MA,LAGO VERDE,CENTRO DE SAUDE DR FRANCISCO ALMEIDA GUIMARAES,AV KENNEDY,1002,CENTRO,"AV KENNEDY, CENTRO, LAGO VERDE, MA, BRASIL",-2.48576,-44.25106,"Avenida Lago Verde, 65072-021, São Luís","2 29m 8.736s S, 44 15m 3.816s W",65072-021
MA,LAGO VERDE,UBS PEDRO RODRIGUES RIBEIRO,POVOADO VITAL BRASIL,S/N,ZONA RURAL,"POVOADO VITAL BRASIL, ZONA RURAL, LAGO VERDE, MA, BRASIL",-4.04328,-44.93549,Lago Verde,"4 2m 35.808s S, 44 56m 7.764s W",
MA,LAGO VERDE,UBS VEREADORA MARIA DE LURDES DA SILVA CRUZ,POVOADO LAGO LIMPO,S/N,ZONA RURAL,"POVOADO LAGO LIMPO, ZONA RURAL, LAGO VERDE, MA, BRASIL",-4.04328,-44.93549,Lago Verde,"4 2m 35.808s S, 44 56m 7.764s W",
MA,LAGO VERDE,UBS VEREADOR JOSE ROCHEL ARAUJO,POVOADO SANTA MARIA,S/N,ZONA RURAL,"POVOADO SANTA MARIA, ZONA RURAL, LAGO VERDE, MA, BRASIL",-15.94805,-47.82549,"Condomínio Rural Privê do Lago Sul, 72595-070, Brasília","15 56m 52.98s S, 47 49m 31.764s W",72595-070
MA,LAGO VERDE,UBS VEREADOR ANTONIO GONCALVES SOBRINHO,POVOADO SAO CONSTANCIO,S/N,ZONA RURAL,"POVOADO SAO CONSTANCIO, ZONA RURAL, LAGO VERDE, MA, BRASIL",-2.48576,-44.25106,"Avenida Lago Verde, 65072-021, São Luís","2 29m 8.736s S, 44 15m 3.816s W",65072-021
MA,LAGO VERDE,UBS VEREADOR JOSE DOMINGOS,POVOADO SANTA LUZIA,S/N,ZONA RURAL,"POVOADO SANTA LUZIA, ZONA RURAL, LAGO VERDE, MA, BRASIL",-4.56753,-45.12403,"Rua Santa Luzia, 65715-000, Lago da Pedra","4 34m 3.108s S, 45 7m 26.508s W",65715-000
MA,LAGO VERDE,UBS VEREADOR FENELON CANDEIRA CALDAS,POVOADO MANGUARI,S/N,ZONA RURAL,"POVOADO MANGUARI, ZONA RURAL, LAGO VERDE, MA, BRASIL",-4.04328,-44.93549,Lago Verde,"4 2m 35.808s S, 44 56m 7.764s W",
MA,LAJEADO NOVO,CENTRO DE SAUDE MARTINS PIMENTEL,RUA NEMESIO GOMES,S/N,CENTRO,"RUA NEMESIO GOMES, CENTRO, LAJEADO NOVO, MA, BRASIL",-29.686,-51.12591,"Rua Gomes Portinho, 93510-360, Novo Hamburgo","29 41m 9.6s S, 51 7m 33.276s W",93510-360
MA,LAJEADO NOVO,UBS MARTINS PIMENTEL,RUA NEMESIO GOMES,S/N,CENTRO,"RUA NEMESIO GOMES, CENTRO, LAJEADO NOVO, MA, BRASIL",-29.686,-51.12591,"Rua Gomes Portinho, 93510-360, Novo Hamburgo","29 41m 9.6s S, 51 7m 33.276s W",93510-360
MA,LAJEADO NOVO,UBS MICHELLY SERGIO DE OLIVEIRA,RUA DO CAMPO,S/N,PASSAGEM BOA,"RUA DO CAMPO, PASSAGEM BOA, LAJEADO NOVO, MA, BRASIL",-3.5414,-43.9243,"Rua do Campo Novo, 65430-000, Vargem Grande","3 32m 29.04s S, 43 55m 27.48s W",65430-000
MA,LAJEADO NOVO,UBS JOSE ROBERTO DE FREITAS,ASSENTMAENTO SANTA LUZIA,S/N,ASSENTMAENTO SANTA L,"ASSENTMAENTO SANTA LUZIA, ASSENTMAENTO SANTA L, LAJEADO NOVO, MA, BRASIL",-5.02569,-44.27028,"Rua Santa Luzia II, 65770-000, Governador Archer","5 1m 32.484s S, 44 16m 13.008s W",65770-000
MA,LIMA CAMPOS,UNIDADE BASICA DE SAUDE EURICO JOSE DE SOUSA,POVOADO SAO DOMINGOS,0,ZONA RURAL,"POVOADO SAO DOMINGOS, ZONA RURAL, LIMA CAMPOS, MA, BRASIL",-4.51843,-44.47133,"Rua São Paulo, 65728-000, Lima Campos","4 31m 6.348s S, 44 28m 16.788s W",65728-000
MA,LIMA CAMPOS,UNIDADE BASICA DE SAUDE RAIMUNDO MACHADO DE SOUSA,POVOADO SAO JOSE DOS MOURAS,S/N,ZONA RURAL,"POVOADO SAO JOSE DOS MOURAS, ZONA RURAL, LIMA CAMPOS, MA, BRASIL",-23.16155,-45.89743,"Vila Dona, Sao José dos Campos","23 9m 41.58s S, 45 53m 50.748s W",
MA,LIMA CAMPOS,UNIDADE BASICA DE SAUDE DONA MAEZINHA,AVENIDA 15 DE JANEIRO,0,AEROPORTO,"AVENIDA 15 DE JANEIRO, AEROPORTO, LIMA CAMPOS, MA, BRASIL",-4.51429,-44.46157,"Avenida 15 de Janeiro, 65728-000, Lima Campos","4 30m 51.444s S, 44 27m 41.652s W",65728-000
MA,LIMA CAMPOS,UNIDADE BASICA DE SAUDE IRENEU ROSA,POVOADO SANTO ANTONIO DOS SARDINHAS,0,ZONA RURAL,"POVOADO SANTO ANTONIO DOS SARDINHAS, ZONA RURAL, LIMA CAMPOS, MA, BRASIL",-21.60378,-41.30937,"Rua Manoel Antônio de Lima, 28020, Campos dos Goytacazes","21 36m 13.608s S, 41 18m 33.732s W",28020
MA,LIMA CAMPOS,UNIDADE BASICA DE SAUDE MARIA JOSE DA SILVA GAMA,POVOADOSANTA MARIA DOS FERNANDES,S/N,ZONA RURAL,"POVOADOSANTA MARIA DOS FERNANDES, ZONA RURAL, LIMA CAMPOS, MA, BRASIL",-21.74472,-41.3181,"Rua Maria José Lima Barbosa, Campos dos Goytacazes","21 44m 40.992s S, 41 19m 5.16s W",
MA,LIMA CAMPOS,UNIDADE BASICA DE SAUDE ANTONINHO,POVOADO BOM JESUS,0,ZONA RURAL,"POVOADO BOM JESUS, ZONA RURAL, LIMA CAMPOS, MA, BRASIL",-5.98986,-35.58056,"Rua Manoel Amaro de Lima, 59270-000, Bom Jesus","5 59m 23.496s S, 35 34m 50.016s W",59270-000
MA,LIMA CAMPOS,UNIDADE BASICA DE SAUDE NOSSA SENHORA APARECIDA,BAIXAO,S/N,BAIXAO,"BAIXAO, BAIXAO, LIMA CAMPOS, MA, BRASIL",-4.51817,-44.46474,Lima Campos,"4 31m 5.412s S, 44 27m 53.064s W",
MA,LIMA CAMPOS,CENTRO DE SAUDE DR PAULO BOGEA,RUA NEWTON BELLO,914,CENTRO,"RUA NEWTON BELLO, CENTRO, LIMA CAMPOS, MA, BRASIL",-4.51852,-44.46555,"Avenida Doutor Newton Bello, 65728-000, Lima Campos","4 31m 6.672s S, 44 27m 55.98s W",65728-000
MA,LIMA CAMPOS,UNIDADE BASICA DE SAUDE CECILIA TAVARES,POVOADO CENTRINHO,0,ZONA RURAL,"POVOADO CENTRINHO, ZONA RURAL, LIMA CAMPOS, MA, BRASIL",-4.51817,-44.46474,Lima Campos,"4 31m 5.412s S, 44 27m 53.064s W",
MA,LIMA CAMPOS,UNIDADE BASICA DE SAUDE ILDENIR GAMA DE MEDEIROS,SALVACAO,S/N,SALVACAO,"SALVACAO, SALVACAO, LIMA CAMPOS, MA, BRASIL",-4.51817,-44.46474,Lima Campos,"4 31m 5.412s S, 44 27m 53.064s W",
MA,LORETO,UNIDADE MISTA NANU COSTA,AVENIDA RIO BALSAS,S/N,CENTRO,"AVENIDA RIO BALSAS, CENTRO, LORETO, MA, BRASIL",-7.09453,-45.13544,"Avenida Rio Balsas, 65895-000, Loreto","7 5m 40.308s S, 45 8m 7.584s W",65895-000
MA,LORETO,UNIDADE BASICA DE SAUDE LAGOA NOVA,LAGOA NOVA,S/N,ZONA RURAL,"LAGOA NOVA, ZONA RURAL, LORETO, MA, BRASIL",-5.31105,-45.82049,"Estrada para Lagoa Nova, 65948-000, Itaipava do Grajaú","5 18m 39.78s S, 45 49m 13.764s W",65948-000
MA,LORETO,UNIDADE BASICA DE SAUDE DE BURITIRANA,BURITIRANA,S/N,CENTRO,"BURITIRANA, CENTRO, LORETO, MA, BRASIL",-5.59103,-47.01769,Buritirana,"5 35m 27.708s S, 47 1m 3.684s W",
MA,LORETO,CENTRO DE SAUDE LUIZINHA PIRES,PRACA BARAO,S/N,CENTRO,"PRACA BARAO, CENTRO, LORETO, MA, BRASIL",-25.09473,-50.16315,"Praça Barão de Guaraúna, 84010, Ponta Grossa","25 5m 41.028s S, 50 9m 47.34s W",84010
MA,LORETO,UNIDADE BASICA DE SAUDE SONHEM,POVOADO SONHEM,S/N,CENTRO,"POVOADO SONHEM, CENTRO, LORETO, MA, BRASIL",-7.08637,-45.1416,Loreto,"7 5m 10.932s S, 45 8m 29.76s W",
MA,LUIS DOMINGUES,UNIDADE MISTA FLORIANO CATARINO MATOS,RUA MARECHAL CASTELO BRANCO,S/N,PRIMAVERA,"RUA MARECHAL CASTELO BRANCO, PRIMAVERA, LUIS DOMINGUES, MA, BRASIL",-2.49472,-44.23127,"Rua Marechal Castelo Branco, 65065-090, São Luís","2 29m 40.992s S, 44 13m 52.572s W",65065-090
MA,LUIS DOMINGUES,POSTO MEDICO DA PRAIA DE BOA VISTA,RUA MARECHAL CASTELO BRANCO,S/N,PRIMAVERA,"RUA MARECHAL CASTELO BRANCO, PRIMAVERA, LUIS DOMINGUES, MA, BRASIL",-2.49472,-44.23127,"Rua Marechal Castelo Branco, 65065-090, São Luís","2 29m 40.992s S, 44 13m 52.572s W",65065-090
MA,LUIS DOMINGUES,POSTO DE SAUDE ODORICO MENDES E CAXIAS,POV ODORICO MENDES,S/N,CENTRO,"POV ODORICO MENDES, CENTRO, LUIS DOMINGUES, MA, BRASIL",-1.44857,-45.72856,"Rua Luís Domingues, 65280-000, Cândido Mendes","1 26m 54.852s S, 45 43m 42.816s W",65280-000
MA,LUIS DOMINGUES,POSTO DE SAUDE DO MANAUS,POVOADO MANAUS,210,MANAUS,"POVOADO MANAUS, MANAUS, LUIS DOMINGUES, MA, BRASIL",-2.5015,-44.22133,"Rua Manaus, 65066-866, São Luís","2 30m 5.4s S, 44 13m 16.788s W",65066-866
MA,MAGALHAES DE ALMEIDA,UBSF DE MUNDOCA FREITAS,AVENIDA,S/N,CENTRO,"AVENIDA, CENTRO, MAGALHAES DE ALMEIDA, MA, BRASIL",-2.53192,-44.30249,"Avenida Magalhães de Almeida, 65015, 65020, São Luís","2 31m 54.912s S, 44 18m 8.964s W",65015
MA,MAGALHAES DE ALMEIDA,UBSF FRANCISCO DE ASSIS CARVALHO,POVOADO CURRALINHO,S/N,ZONA RURAL,"POVOADO CURRALINHO, ZONA RURAL, MAGALHAES DE ALMEIDA, MA, BRASIL",-22.8805,-46.96263,"Rua Maria de Almeida Magalhães, 13106-016, Campinas","22 52m 49.8s S, 46 57m 45.468s W",13106-016
MA,MAGALHAES DE ALMEIDA,USBF LIDIA FERNANDES DA ROCHA,POVOADO CUSTODIO LIMA,S/N,ZONA RURAL,"POVOADO CUSTODIO LIMA, ZONA RURAL, MAGALHAES DE ALMEIDA, MA, BRASIL",-22.8805,-46.96263,"Rua Maria de Almeida Magalhães, 13106-016, Campinas","22 52m 49.8s S, 46 57m 45.468s W",13106-016
MA,MAGALHAES DE ALMEIDA,UBSF TEREZINHA SPINDOLA VIEIRA,POV MELANCIAS,S/N,ZONA RURAL,"POV MELANCIAS, ZONA RURAL, MAGALHAES DE ALMEIDA, MA, BRASIL",-22.8805,-46.96263,"Rua Maria de Almeida Magalhães, 13106-016, Campinas","22 52m 49.8s S, 46 57m 45.468s W",13106-016
MA,MAGALHAES DE ALMEIDA,UBSF DE ALTO DO CEDRO,POV ALTO DO CEDRO,S/N,ALTO DO CEDRO,"POV ALTO DO CEDRO, ALTO DO CEDRO, MAGALHAES DE ALMEIDA, MA, BRASIL",-23.4736,-47.7364,"Rua Maria Amélia A. de Almeida, 18195-000, Capela do Alto","23 28m 24.96s S, 47 44m 11.04s W",18195-000
MA,MAGALHAES DE ALMEIDA,UBSF VAZANTINHA,POVOADO VASANTINHA,S/N,ZONA RURAL,"POVOADO VASANTINHA, ZONA RURAL, MAGALHAES DE ALMEIDA, MA, BRASIL",-22.8805,-46.96263,"Rua Maria de Almeida Magalhães, 13106-016, Campinas","22 52m 49.8s S, 46 57m 45.468s W",13106-016
MA,MAGALHAES DE ALMEIDA,UBSF JOANA TOTE,SEDE,S/N,CENTRO,"SEDE, CENTRO, MAGALHAES DE ALMEIDA, MA, BRASIL",-2.53192,-44.30249,"Avenida Magalhães de Almeida, 65015, 65020, São Luís","2 31m 54.912s S, 44 18m 8.964s W",65015
MA,MARACACUME,UNIDADE BASICA DE SAUDE SAO FRANCISCO,AVENIDA OSVALDO CRUZ,S/N,SINDICATO,"AVENIDA OSVALDO CRUZ, SINDICATO, MARACACUME, MA, BRASIL",-2.05441,-45.96059,"Rua Osvaldo Cruz, 65289-000, Maracaçumé","2 3m 15.876s S, 45 57m 38.124s W",65289-000
MA,MARACACUME,CENTRO DE SAUDE DE MARACACUME,RUA ALTO BETEL,S/N,MANGUEIRA,"RUA ALTO BETEL, MANGUEIRA, MARACACUME, MA, BRASIL",-2.05175,-45.96036,"Rua Alto Betel, 65289-000, Maracaçumé","2 3m 6.3s S, 45 57m 37.296s W",65289-000
MA,MARACACUME,CENTRO DE SAUDE BEIRA RIO,PRINCESA ISABEL,S/N,BEIRA RIO,"PRINCESA ISABEL, BEIRA RIO, MARACACUME, MA, BRASIL",-31.00649,-52.04874,"Rua Princesa Isabel, 96195-000, Cristal","31 0m 23.364s S, 52 2m 55.464s W",96195-000
MA,MARACACUME,CENTRO DE SAUDE BAIRRO CIDADE NOVA,RUA SAO PEDRO,S/N,CIDADE NOVA,"RUA SAO PEDRO, CIDADE NOVA, MARACACUME, MA, BRASIL",-3.01427,-59.93892,"Rua São Pedro, 69099, Manaus","3 0m 51.372s S, 59 56m 20.112s W",69099
MA,MARACACUME,CENTRO DE SAUDE DE MARACACUME 2,FERNAO DIAS,S/N,BOA VISTA,"FERNAO DIAS, BOA VISTA, MARACACUME, MA, BRASIL",2.80351,-60.67761,"Rua Fernão Dias Paes Leme, 69303-220, Boa Vista","2 48m 12.636s N, 60 40m 39.396s W",69303-220
MA,MARACACUME,CENTRO DE SAUDE CENTRO DO JACY,CENTRO DO JACY,1,CENTRO DO JACY,"CENTRO DO JACY, CENTRO DO JACY, MARACACUME, MA, BRASIL",-2.45414,-46.04093,Centro do Guilherme,"2 27m 14.904s S, 46 2m 27.348s W",
MA,MARACACUME,CENTRO DE SAUDE DO CAJUEIRO,RUA DA COLONIA,1,CAJUEIRO,"RUA DA COLONIA, CAJUEIRO, MARACACUME, MA, BRASIL",-2.13126,-45.89604,"Rua da Colônia, 65284-000, Governador Nunes Freire","2 7m 52.536s S, 45 53m 45.744s W",65284-000
MA,MARAJA DO SENA,UNIDADE BASICA DE SAUDE LINDEMAM LIMA DE ARAUJO,POVOADO AGUA BRANCA,S/N,CENTRO,"POVOADO AGUA BRANCA, CENTRO, MARAJA DO SENA, MA, BRASIL",-4.62163,-45.45329,Marajá do Sena,"4 37m 17.868s S, 45 27m 11.844s W",
MA,MARAJA DO SENA,UNIDADE BASICA DE SAUDE FRANCISCO TEODORO MARTINS,POVOADO LAGOA DO JENIPAPO,S/N,ZONA RURAL,"POVOADO LAGOA DO JENIPAPO, ZONA RURAL, MARAJA DO SENA, MA, BRASIL",-4.62163,-45.45329,Marajá do Sena,"4 37m 17.868s S, 45 27m 11.844s W",
MA,MARAJA DO SENA,UNIDADE BASICA DE SAUDE AFONSO CORDEIRO,AV DEPUTADO RAIMUNDO LEAL,S/N,CENTRO,"AV DEPUTADO RAIMUNDO LEAL, CENTRO, MARAJA DO SENA, MA, BRASIL",-4.62146,-45.45412,"Avenida Raimundo Leal, 65714-000, Marajá do Sena","4 37m 17.256s S, 45 27m 14.832s W",65714-000
MA,MARAJA DO SENA,UNIDADE BASICA DE SAUDE POVOADO DO CENTRO OLIMPIO,POVOADO CENTRO DO OLIMPIO,S/N,ZONA RURAL,"POVOADO CENTRO DO OLIMPIO, ZONA RURAL, MARAJA DO SENA, MA, BRASIL",-4.62163,-45.45329,Marajá do Sena,"4 37m 17.868s S, 45 27m 11.844s W",
MA,MARAJA DO SENA,UNIDADE BASICA DE SAUDE CAITITU,POVOADO CAITITU,S/N,ZONA RURAL,"POVOADO CAITITU, ZONA RURAL, MARAJA DO SENA, MA, BRASIL",-4.62163,-45.45329,Marajá do Sena,"4 37m 17.868s S, 45 27m 11.844s W",
MA,MARANHAOZINHO,UNIDADE BASICA DE SAUDE DE BOM JESUS DA MATA,BOM JESUS DA MATA,S/N,POVOADO,"BOM JESUS DA MATA, POVOADO, MARANHAOZINHO, MA, BRASIL",-8.00832,-35.0156,"Rua Bom Jesus da Lapa, São Lourenço da Mata","8 0m 29.952s S, 35 0m 56.16s W",
MA,MARANHAOZINHO,CENTRO DE SAUDE DE MARANHAOZINHO MARIZINHA DE SOUSA ALMEID,RUA 1 DE NOVEMBRO,S/N,CENTRO,"RUA 1 DE NOVEMBRO, CENTRO, MARANHAOZINHO, MA, BRASIL",-6.96067,-46.16659,"Rua 1 de Novembro, 1, 65805-000, Fortaleza dos Nogueiras","6 57m 38.412s S, 46 9m 59.724s W",65805-000
MA,MARANHAOZINHO,UNIDADE BASICA DE SAUDE DA FAMILIA BAIRRO NOVO,RUA NOVA,S/N,BAIRRO NOVO,"RUA NOVA, BAIRRO NOVO, MARANHAOZINHO, MA, BRASIL",-2.99218,-45.00251,"Rua Bairro Costa, 65223-000, Olinda Nova do Maranhão","2 59m 31.848s S, 45 0m 9.036s W",65223-000
MA,MARANHAOZINHO,UNIDADE BASICA DE SAUDE DE VILA SAO PEDRO,VILA SAO PEDRO,S/N,POVOADO,"VILA SAO PEDRO, POVOADO, MARANHAOZINHO, MA, BRASIL",-2.52382,-44.16608,"Rua São Pedro, Paço do Lumiar","2 31m 25.752s S, 44 9m 57.888s W",
MA,MARANHAOZINHO,POSTO DE SAUDE INDIGINA DA ALDEIA XIMBORENDA,ALDEIA XIMBORENDA,S/N,ZONA RURAL,"ALDEIA XIMBORENDA, ZONA RURAL, MARANHAOZINHO, MA, BRASIL",,,,,
