UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point,cep
PR,LAPA,UBS ANTONIO CARLOS CORDEIRO RIBAS MATO PRETO,MATO PRETO,S/N,ZONA RURAL,"MATO PRETO, ZONA RURAL, LAPA, PR, BRASIL",-25.44231,-49.47637,"Estrada Coronel Mato Preto, 83608-670, Campo Largo","25 26m 32.316s S, 49 28m 34.932s W",83608-670
PR,LAPA,UBS LEONOR VIRGINIA DALCENTER COHAPAR,SEBASTIAO PIRES FURIATI,128,COHAPAR,"SEBASTIAO PIRES FURIATI, COHAPAR, LAPA, PR, BRASIL",-25.75597,-49.71532,"Rua Sebastião Pires Furiatti, 83750-000, Lapa","25 45m 21.492s S, 49 42m 55.152s W",83750-000
PR,LAPA,CAIC MINISTRO FLAVIO SUPLICY LACERDA,RUA ARTHUR VIRMOND DE LACERDA,S/N,SAO LUCAS,"RUA ARTHUR VIRMOND DE LACERDA, SAO LUCAS, LAPA, PR, BRASIL",-25.75774,-49.71012,"Rua Arthur Virmond de Lacerda, 83750-000, Lapa","25 45m 27.864s S, 49 42m 36.432s W",83750-000
PR,LAPA,CENTRO SOCIAL RURAL MARIENTAL,RUA NOSSA SENHORA DO PERPETUO SOCORRO,978,DISTRITO DA MARIENTA,"RUA NOSSA SENHORA DO PERPETUO SOCORRO, DISTRITO DA MARIENTA, LAPA, PR, BRASIL",-25.71992,-49.64041,"Rua Nossa Senhora do Perpétuo Socorro, 83760-000, Lapa","25 43m 11.712s S, 49 38m 25.476s W",83760-000
PR,LAPA,MINI POSTO PEDRA LISA,PEDRA LISA,S/N,ZONA RURAL,"PEDRA LISA, ZONA RURAL, LAPA, PR, BRASIL",-25.7664,-49.72264,"Rua Trab Rural, 83750-000, Lapa","25 45m 59.04s S, 49 43m 21.504s W",83750-000
PR,LAPA,CENTRO DE SAUDE DR EUGENIO ALVES GUIMARAES,RUA MARECHAL FLORIANO PEIXOTO,191,CENTRO,"RUA MARECHAL FLORIANO PEIXOTO, CENTRO, LAPA, PR, BRASIL",-25.7727,-49.71955,"Rua Marechal Floriano Peixoto, 83750-000, Lapa","25 46m 21.72s S, 49 43m 10.38s W",83750-000
PR,LAPA,UNIDADE DE SAUDE PSF VILA SAO JOSE,RUA GUANABARA,479,VILA SAO JOSE,"RUA GUANABARA, VILA SAO JOSE, LAPA, PR, BRASIL",-25.5385,-49.22215,"Rua Guanabara, 83030-340, São José dos Pinhais","25 32m 18.6s S, 49 13m 19.74s W",83030-340
PR,LAPA,MINI POSTO DR JOAQUIM DE LACERDA FEIXO,FEIXO,S/N,ZONA RURAL,"FEIXO, ZONA RURAL, LAPA, PR, BRASIL",-25.7664,-49.72264,"Rua Trab Rural, 83750-000, Lapa","25 45m 59.04s S, 49 43m 21.504s W",83750-000
PR,LAPA,MINI POSTO RIO DA VARZEA,RIO DA VARZEA,S/N,ZONA RURAL,"RIO DA VARZEA, ZONA RURAL, LAPA, PR, BRASIL",-25.88839,-49.51451,"Rodovia Régis Bittencourt, 83840-000, Quitandinha","25 53m 18.204s S, 49 30m 52.236s W",83840-000
PR,LAPA,CENTRO SOCIAL RURAL AGUA AZUL,AGUA AZUL,S/N,ZONA RURAL,"AGUA AZUL, ZONA RURAL, LAPA, PR, BRASIL",-23.42735,-51.93751,"Avenida Cerro Azul & Avenida Papa João XXIII, 87010, Maringá","23 25m 38.46s S, 51 56m 15.036s W",87010
PR,LAPA,MINI POSTO JOAO MURBACH HOFFMANN,PASSA DOIS,S/N,ZONA RURAL,"PASSA DOIS, ZONA RURAL, LAPA, PR, BRASIL",-25.77505,-49.74644,"Estrada Passa Dois, Lapa","25 46m 30.18s S, 49 44m 47.184s W",
PR,LAPA,MINI POSTO CAPAO BONITO,CAPAO BONITO,S/N,ZONA RURAL,"CAPAO BONITO, ZONA RURAL, LAPA, PR, BRASIL",-24.0097,-48.34031,"Praça Luiza Kurtz Camargo, 18305-455, Capão Bonito","24 0m 34.92s S, 48 20m 25.116s W",18305-455
PR,LAPA,MINI POSTO DA CAMPINA,CAMPINA,S/N,ZONA RURAL,"CAMPINA, ZONA RURAL, LAPA, PR, BRASIL",-25.7664,-49.72264,"Rua Trab Rural, 83750-000, Lapa","25 45m 59.04s S, 49 43m 21.504s W",83750-000
PR,LARANJAL,POSTO DE SAUDE DE LARANJAL,RUA GETULIO VARGAS,S/N,CENTRO,"RUA GETULIO VARGAS, CENTRO, LARANJAL, PR, BRASIL",-24.88919,-52.47211,"Rua Getúlio Vargas, 85275-000, Laranjal","24 53m 21.084s S, 52 28m 19.596s W",85275-000
PR,LARANJEIRAS DO SUL,UBS JARDIM IGUACU,RUA GRALHA AZUL,217,JARDIM IGUACU,"RUA GRALHA AZUL, JARDIM IGUACU, LARANJEIRAS DO SUL, PR, BRASIL",-25.37449,-52.39363,"Rua Gralha Azul, 85303-620, Laranjeiras do Sul","25 22m 28.164s S, 52 23m 37.068s W",85303-620
PR,LARANJEIRAS DO SUL,CENSE LARANJEIRAS DO SUL,RUA DALMO PUTINI,S/N,VILA INDUSTRIAL,"RUA DALMO PUTINI, VILA INDUSTRIAL, LARANJEIRAS DO SUL, PR, BRASIL",-25.38099,-52.39583,"Rua Dalmo Putini, 85303-460, Laranjeiras do Sul","25 22m 51.564s S, 52 23m 44.988s W",85303-460
PR,LARANJEIRAS DO SUL,UBS CRISTO REI,RUA VEREADOR JOAO CHRUSCIAK,S/N,CRISTO REI,"RUA VEREADOR JOAO CHRUSCIAK, CRISTO REI, LARANJEIRAS DO SUL, PR, BRASIL",-25.40347,-52.39967,"Rua João Chrusciak, 85304-030, Laranjeiras do Sul","25 24m 12.492s S, 52 23m 58.812s W",85304-030
PR,LARANJEIRAS DO SUL,USF AGUA VERDE,RUA MINAS GERAIS,S/N,AGUA VERDE,"RUA MINAS GERAIS, AGUA VERDE, LARANJEIRAS DO SUL, PR, BRASIL",-25.41651,-52.42431,"Rua Minas Gerais, 85302-220, Laranjeiras do Sul","25 24m 59.436s S, 52 25m 27.516s W",85302-220
PR,LARANJEIRAS DO SUL,UBS ALTO SAO JOAO,ALTO SAO JOAO,S/N,ZONA RURAL,"ALTO SAO JOAO, ZONA RURAL, LARANJEIRAS DO SUL, PR, BRASIL",-25.38341,-52.38972,"Rua Alto São João, Laranjeiras do Sul","25 23m 0.276s S, 52 23m 22.992s W",
PR,LARANJEIRAS DO SUL,UBS RIO DO TIGRE,RIO DO TIGRE,S/N,ZONA RURAL,"RIO DO TIGRE, ZONA RURAL, LARANJEIRAS DO SUL, PR, BRASIL",-25.4037,-52.41075,Laranjeiras do Sul,"25 24m 13.32s S, 52 24m 38.7s W",
PR,LARANJEIRAS DO SUL,UBS PRESIDENTE VARGAS,RUA GENERAL OZORIO,S/N,PRESIDENTE VARGAS,"RUA GENERAL OZORIO, PRESIDENTE VARGAS, LARANJEIRAS DO SUL, PR, BRASIL",-25.41813,-52.40873,"Rua Gen Ozorio & Rua General Osório, 85303, Laranjeiras do Sul","25 25m 5.268s S, 52 24m 31.428s W",85303
PR,LARANJEIRAS DO SUL,USF DR CARLOS FELIPE DE SIO,RUA BARAO DO RIO BRANCO,1861,CENTRO,"RUA BARAO DO RIO BRANCO, CENTRO, LARANJEIRAS DO SUL, PR, BRASIL",-25.40324,-52.41549,"Rua Barão do Rio Branco, 85301, 85302, 85303, Laranjeiras do Sul","25 24m 11.664s S, 52 24m 55.764s W",85301
PR,LARANJEIRAS DO SUL,UBS MONTE CASTELO,VICENTE LOURENCO RUTHS,190,MONTE CASTELO,"VICENTE LOURENCO RUTHS, MONTE CASTELO, LARANJEIRAS DO SUL, PR, BRASIL",-25.38716,-52.39893,"Rua Castelo Vicente Lourenço Ruths, 85303-780, Laranjeiras do Sul","25 23m 13.776s S, 52 23m 56.148s W",85303-780
PR,LARANJEIRAS DO SUL,CENTRO DE SAUDE LESTE,RUA FRANCISCO FREITAS,S/N,SAO FRANCISCO,"RUA FRANCISCO FREITAS, SAO FRANCISCO, LARANJEIRAS DO SUL, PR, BRASIL",-25.39496,-52.40698,"Rua Francisco Freitas, 85303-180, Laranjeiras do Sul","25 23m 41.856s S, 52 24m 25.128s W",85303-180
PR,LEOPOLIS,CENTRO ODONTOLOGICO DE LEOPOLIS,PEDRO DOMINGUES DE SOUZA,S/N,CENTRO,"PEDRO DOMINGUES DE SOUZA, CENTRO, LEOPOLIS, PR, BRASIL",-23.08037,-50.75321,"Rua Pedro Domingues de Souza, 86330-000, Leópolis","23 4m 49.332s S, 50 45m 11.556s W",86330-000
PR,LEOPOLIS,UBS MARIA ODILIA TROMBINI LEOPOLIS,RUA MARECHAL DEODORO,19,CENTRO,"RUA MARECHAL DEODORO, CENTRO, LEOPOLIS, PR, BRASIL",-24.55919,-54.05251,"Rua Marechal Deodoro, 85960-000, Marechal Cândido Rondon","24 33m 33.084s S, 54 3m 9.036s W",85960-000
PR,LEOPOLIS,POSTO DE SAUDE DE JANDINOPOLIS,RUA JOSE LOUREIRO,S/N,DISTR JANDINOPOLIS,"RUA JOSE LOUREIRO, DISTR JANDINOPOLIS, LEOPOLIS, PR, BRASIL",-22.95611,-50.66339,"Rua José Fernandes Loureiro, 86335-000, Leópolis","22 57m 21.996s S, 50 39m 48.204s W",86335-000
PR,LEOPOLIS,POSTO DE SAUDE PRIMAVERA,RUA PROJETADA,45,DIST PRIMAVERA,"RUA PROJETADA, DIST PRIMAVERA, LEOPOLIS, PR, BRASIL",-23.07985,-50.75779,"Rua Projetada B, 86330-000, Leópolis","23 4m 47.46s S, 50 45m 28.044s W",86330-000
PR,LIDIANOPOLIS,POSTO DE SAUDE DO PORTO UBA,RUA LONDRINA,S/N,PORTO UBA,"RUA LONDRINA, PORTO UBA, LIDIANOPOLIS, PR, BRASIL",-24.0454537,-51.6273117,"rua Santa Catarina, Porto Ubá, Lidianópolis, Região Geográfica Imediata de Ivaiporã, Região Geográfica Intermediária de Londrina, Paraná, Região Sul, 86865-000, Brasil","24 2m 43.6333s S, 51 37m 38.3221s W",86865-000
PR,LIDIANOPOLIS,CENTRO MUNICIPAL DE SAUDE LIDIANOPOLIS,RUA JUSCELINO KUBITSCHECKI,327,CENTRO,"RUA JUSCELINO KUBITSCHECKI, CENTRO, LIDIANOPOLIS, PR, BRASIL",-24.10952,-51.65609,"Rua Juscelino Kubistchek, 86865-000, Lidianópolis","24 6m 34.272s S, 51 39m 21.924s W",86865-000
PR,LINDOESTE,UNIDADE DE ATENCAO PRIMARIA SAUDE DA FAMILIA UAPSF,RUA 07 DE SETEMBRO,S/N,CIELITO,"RUA 07 DE SETEMBRO, CIELITO, LINDOESTE, PR, BRASIL",-25.28375,-53.56877,"Rua Sete de Setembro, 85826-000, Lindoeste","25 17m 1.5s S, 53 34m 7.572s W",85826-000
PR,LINDOESTE,ESTRATEGIA SAUDE DA FAMILIA ALVORADA DO OESTE ESFAO,RUA MATO GROSSO,S/N,CENTRO,"RUA MATO GROSSO, CENTRO, LINDOESTE, PR, BRASIL",-25.25946,-53.57398,"Rua Mato Grosso, 85826-000, Lindoeste","25 15m 34.056s S, 53 34m 26.328s W",85826-000
PR,LOANDA,POSTO DE SAUDE VILA NOVA,RUA VISCONDE DO RIO BRANCO,34,VILA NOVA,"RUA VISCONDE DO RIO BRANCO, VILA NOVA, LOANDA, PR, BRASIL",-22.93216,-53.1444,"Rua Visconde do Rio Branco, 87900-000, Loanda","22 55m 55.776s S, 53 8m 39.84s W",87900-000
PR,LOANDA,POSTO DE SAUDE VILA VITORIA,AVN DES MUNHOZ DE MELLO,430,VILA VITORIA,"AVN DES MUNHOZ DE MELLO, VILA VITORIA, LOANDA, PR, BRASIL",-24.62165,-53.32484,"Avenida Desembargador Munhoz de Mello, 85415-000, Cafelândia","24 37m 17.94s S, 53 19m 29.424s W",85415-000
PR,LOANDA,UNIDADE DE SAUDE DA MULHER E DA CRIANCA,RUA CRISTOVAO COLOMBO,S/N,CENTRO,"RUA CRISTOVAO COLOMBO, CENTRO, LOANDA, PR, BRASIL",-22.93208,-53.12703,"Rua Cristóvão Colombo, Loanda","22 55m 55.488s S, 53 7m 37.308s W",
PR,LOANDA,POSTO DE SAUDE ALTO DA GLORIA,CIRIA,S/N,CENTRO,"CIRIA, CENTRO, LOANDA, PR, BRASIL",-22.92365,-53.1255,"Rua Centro Conjunto Guadalupe, 87900-000, Loanda","22 55m 25.14s S, 53 7m 31.8s W",87900-000
PR,LOANDA,NIS II LOANDA,RUA BELO HORIZONTE,479,CENTRO,"RUA BELO HORIZONTE, CENTRO, LOANDA, PR, BRASIL",-23.31093,-51.16677,"Rua Belo Horizonte, 86020, Londrina","23 18m 39.348s S, 51 10m 0.372s W",86020
PR,LOBATO,NUCLEO INTEGRADO DE SAUDE DE LOBATO,RUA ANTONIO BERGAMO,858,JAD LICCE,"RUA ANTONIO BERGAMO, JAD LICCE, LOBATO, PR, BRASIL",-23.01326,-51.95149,"Rua Antônio Bergamo, 86790-000, Lobato","23 0m 47.736s S, 51 57m 5.364s W",86790-000
PR,LONDRINA,UBS SAO LUIZ,AVENIDA DOM PEDRO II,233,SAO LUIZ,"AVENIDA DOM PEDRO II, SAO LUIZ, LONDRINA, PR, BRASIL",-23.5112054,-51.2355158,"Avenida Dom Pedro II, São Luiz, Londrina, Região Geográfica Imediata de Londrina, Região Geográfica Intermediária de Londrina, Paraná, Região Sul, Brasil","23 30m 40.3394s S, 51 14m 7.85688s W",
PR,LONDRINA,CENSE I LONDRINA,RUA JOEL BRAZ DE OLIVEIRA,103,JARDIM PEROLA,"RUA JOEL BRAZ DE OLIVEIRA, JARDIM PEROLA, LONDRINA, PR, BRASIL",-23.32508,-51.12332,"Rua Joel Braz de Oliveira, 86038-410, Londrina","23 19m 30.288s S, 51 7m 23.952s W",86038-410
PR,LONDRINA,UBS VILA CASONE,AVENIDA DEZ DE DEZEMBRO,580,VILA CASONE,"AVENIDA DEZ DE DEZEMBRO, VILA CASONE, LONDRINA, PR, BRASIL",-23.30976,-51.14881,"Avenida Dez de Dezembro, 86010, 86026, 86027, Londrina","23 18m 35.136s S, 51 8m 55.716s W",86010
PR,LONDRINA,UBS SAN IZIDRO JULINDA FERREIRA DA CUNHA PEREIRA,RUA MARIA JOSE CARNEIRO,85,JD SAN IZIDRO,"RUA MARIA JOSE CARNEIRO, JD SAN IZIDRO, LONDRINA, PR, BRASIL",-23.33955,-51.12896,"Rua Maria José Carneiro, 86040, 86820, Londrina","23 20m 22.38s S, 51 7m 44.256s W",86040
PR,LONDRINA,UBS CARNASCIALLI,RUA DA ESPERANCA,98,RUY VIRMOND,"RUA DA ESPERANCA, RUY VIRMOND, LONDRINA, PR, BRASIL",-23.27765,-51.16544,"Rua da Esperança, 86077-180, Londrina","23 16m 39.54s S, 51 9m 55.584s W",86077-180
PR,LONDRINA,UBS JARDIM SANTIAGO,RUA ARACY SOARES DOS SANTOS,100,JD SANTIAGO,"RUA ARACY SOARES DOS SANTOS, JD SANTIAGO, LONDRINA, PR, BRASIL",-23.28353,-51.19648,"Rua Araci Soares dos Santos, 86071, Londrina","23 17m 0.708s S, 51 11m 47.328s W",86071
PR,LONDRINA,UBS LINDOIA IRMA MARIA OSWALDA KNEER,RUA DAS MARITACAS,1800,LINDOIA,"RUA DAS MARITACAS, LINDOIA, LONDRINA, PR, BRASIL",-23.28458,-51.11051,"Rua das Maritacas, Londrina","23 17m 4.488s S, 51 6m 37.836s W",
PR,LONDRINA,UBS VILA RICARDO,RUA ROSA BRANCA,246,VILA RICARDO,"RUA ROSA BRANCA, VILA RICARDO, LONDRINA, PR, BRASIL",-23.30889,-51.13921,"Rua Rosa Branca, Londrina","23 18m 32.004s S, 51 8m 21.156s W",
PR,LONDRINA,UBS ARMINDO GUAZZI GIOVANE LUNARDELLI,AVENIDA SAO JOAO,4321,GIOVANE LUNARDELLI,"AVENIDA SAO JOAO, GIOVANE LUNARDELLI, LONDRINA, PR, BRASIL",-23.31889,-51.12938,"Avenida São João, Londrina","23 19m 8.004s S, 51 7m 45.768s W",
PR,LONDRINA,UBS TAQUARUNA,RUA MARCO ANTONIO,450,DISTRITO TAQUARUNA,"RUA MARCO ANTONIO, DISTRITO TAQUARUNA, LONDRINA, PR, BRASIL",-23.30722,-51.12864,"Rua Marco Antônio dos Santos, Londrina","23 18m 25.992s S, 51 7m 43.104s W",
PR,LONDRINA,UBS PATRIMONIO REGINA,RODOVIA MABIO GONCALVES PALHANO,415,REGINA,"RODOVIA MABIO GONCALVES PALHANO, REGINA, LONDRINA, PR, BRASIL",-23.4082345,-51.222472100000005,"Rodovia Mabio Gonçalves Palhano, Vila Regina, Londrina, Região Geográfica Imediata de Londrina, Região Geográfica Intermediária de Londrina, Paraná, Região Sul, 86106-000, Brasil","23 24m 29.6442s S, 51 13m 20.8996s W",86106-000
PR,LONDRINA,UBS MARAVILHA,RUA BRASIL,40,MARAVILHA,"RUA BRASIL, MARAVILHA, LONDRINA, PR, BRASIL",-23.46343,-50.99862,"Rua Distrito de Maravilha, Londrina","23 27m 48.348s S, 50 59m 55.032s W",
PR,LONDRINA,UBS ALVORADA,RUA POCOS DE CALDAS,85,JD ALVORADA,"RUA POCOS DE CALDAS, JD ALVORADA, LONDRINA, PR, BRASIL",-24.06224,-46.55242,"Rua Poços de Caldas, 11707-480, Praia Grande","24 3m 44.064s S, 46 33m 8.712s W",11707-480
PR,LONDRINA,UBS IDEAL ARMANDO PAULO PORTO ALEGRE,RUA AMETISTA,419,JD IDEAL,"RUA AMETISTA, JD IDEAL, LONDRINA, PR, BRASIL",-23.29657,-51.13744,"Rua Ametista, 86030-140, Londrina","23 17m 47.652s S, 51 8m 14.784s W",86030-140
PR,LONDRINA,UBS JARDIM LEONOR BETINHO,RUA AROEIRA,284,JD LEONOR,"RUA AROEIRA, JD LEONOR, LONDRINA, PR, BRASIL",-23.2907,-51.19958,"Rua Aroeira, 86071, Londrina","23 17m 26.52s S, 51 11m 58.488s W",86071
PR,LONDRINA,UBS IRERE DR ISAO UDIHARA,RUA BENEDITO GOULART,170,DIST IRERE,"RUA BENEDITO GOULART, DIST IRERE, LONDRINA, PR, BRASIL",-23.50411,-51.1242,"Rua Benedito Goulart, 86115-000, Londrina","23 30m 14.796s S, 51 7m 27.12s W",86115-000
PR,LONDRINA,UBS WARTA,RUA LONDRINA,570,DISTRITO WARTA,"RUA LONDRINA, DISTRITO WARTA, LONDRINA, PR, BRASIL",-23.19809,-51.20103,"Rua Londrina, 86105-000, Cambé","23 11m 53.124s S, 51 12m 3.708s W",86105-000
PR,LONDRINA,UBS PIND DR WALTER ZAMARIAN,RUA FIRMINO LEMES DE OLIVEIRA,424,PQ DAS INDUSTRIAS,"RUA FIRMINO LEMES DE OLIVEIRA, PQ DAS INDUSTRIAS, LONDRINA, PR, BRASIL",-23.366322600000004,-51.136928600000005,"Rua Firmino Lemes de Oliveira, Parque das Indústrias, Londrina, Região Geográfica Imediata de Londrina, Região Geográfica Intermediária de Londrina, Paraná, Região Sul, 86042-095, Brasil","23 21m 58.7614s S, 51 8m 12.943s W",86042-095
PR,LONDRINA,UBS ITAPOA,RUA BENEDITO JOSE THEODORO,259,JD ITAPOA,"RUA BENEDITO JOSE THEODORO, JD ITAPOA, LONDRINA, PR, BRASIL",-23.37418,-51.13548,"Rua Benedito José Theodoro, 86043-210, Londrina","23 22m 27.048s S, 51 8m 7.728s W",86043-210
PR,LONDRINA,UBS OURO BRANCO DR LUIZ CARLOS JEOLAS,RUA FLOR DOS ALPES,311,PQ OURO BRANCO,"RUA FLOR DOS ALPES, PQ OURO BRANCO, LONDRINA, PR, BRASIL",-23.3645555,-51.1406877,"Rua Flor-dos-Alpes, Jardim Ouro Branco, Parque das Indústrias, Londrina, Região Geográfica Imediata de Londrina, Região Geográfica Intermediária de Londrina, Paraná, Região Sul, 86046-050, Brasil","23 21m 52.3998s S, 51 8m 26.4757s W",86046-050
PR,LONDRINA,UBS CABO FRIOIMAGAWA,RUA CACILDA NASRALA NEME,599,CABO FRIO,"RUA CACILDA NASRALA NEME, CABO FRIO, LONDRINA, PR, BRASIL",-23.27744,-51.1817,"Rua Cacilda Nasralla Neme, 86080-520, Londrina","23 16m 38.784s S, 51 10m 54.12s W",86080-520
PR,LONDRINA,UBS CENTRO CLAIR APARECIDA PAVAN,RUA SOUZA NAVES,754,CENTRO,"RUA SOUZA NAVES, CENTRO, LONDRINA, PR, BRASIL",-23.31655,-51.15769,"Rua Senador Souza Naves, 86010, Londrina","23 18m 59.58s S, 51 9m 27.684s W",86010
PR,LONDRINA,UBS CHEFE NEWTON,RUA CAFE BOURBON,730,JARDIM PARATY,"RUA CAFE BOURBON, JARDIM PARATY, LONDRINA, PR, BRASIL",-23.2651454,-51.1845033,"Rua Café Bourbon, Jardim Paraty, Parigot de Souza, Londrina, Região Geográfica Imediata de Londrina, Região Geográfica Intermediária de Londrina, Paraná, Região Sul, 86081-320, Brasil","23 15m 54.5234s S, 51 11m 4.21188s W",86081-320
PR,LONDRINA,UBS MARIA CECILIA,RUA EUGENIO GAYON,835,CJ MARIA CECILIA,"RUA EUGENIO GAYON, CJ MARIA CECILIA, LONDRINA, PR, BRASIL",-23.25742,-51.14214,"Rua Eugênio Gayon, 86085-570, Londrina","23 15m 26.712s S, 51 8m 31.704s W",86085-570
PR,LONDRINA,UBS JARDIM ELDORADO,RUA PITAGORAS,188,JD ELDORADO,"RUA PITAGORAS, JD ELDORADO, LONDRINA, PR, BRASIL",-23.33722,-51.14262,"Rua Pitágoras, 86040, 86820, Londrina","23 20m 13.992s S, 51 8m 33.432s W",86040
PR,LONDRINA,CENSE II LONDRINA,RODOVIA JOAO ALVES DA ROCHA LOURES,5930,GLEBA TRES BOCAS,"RODOVIA JOAO ALVES DA ROCHA LOURES, GLEBA TRES BOCAS, LONDRINA, PR, BRASIL",-23.35597,-51.13348,"Rua João Alves da Rocha Loures, 86041-271, Londrina","23 21m 21.492s S, 51 8m 0.528s W",86041-271
PR,LONDRINA,UBS JAMILE DEQUECH DR JOAO TURETTA,RUA DR GILNEY CARNEIRO LEAL,230,CONJ HABITACIONAL JA,"RUA DR GILNEY CARNEIRO LEAL, CONJ HABITACIONAL JA, LONDRINA, PR, BRASIL",-23.39178,-51.13813,"Rua Doutor Gilney Carneiro Leal, 86044-750, Londrina","23 23m 30.408s S, 51 8m 17.268s W",86044-750
PR,LONDRINA,UBS PARIGOT DE SOUZA,AVENIDA SAUL ELKIND,4255,CJ PARIGOT DE SOUZA,"AVENIDA SAUL ELKIND, CJ PARIGOT DE SOUZA, LONDRINA, PR, BRASIL",-23.2610099,-51.1737961,"Avenida Saul Elkind, Parigot de Souza, Londrina, Região Geográfica Imediata de Londrina, Região Geográfica Intermediária de Londrina, Paraná, Região Sul, 86082-701, Brasil","23 15m 39.6356s S, 51 10m 25.666s W",86082-701
PR,LONDRINA,UBS CAMPOS VERDES,AVENIDA BENTO AMARAL MONTEIRO,1660,JARDIM STRASS,"AVENIDA BENTO AMARAL MONTEIRO, JARDIM STRASS, LONDRINA, PR, BRASIL",-23.24897,-51.1499,"Avenida Bento Amaral Monteiro, 86084-830, Londrina","23 14m 56.292s S, 51 8m 59.64s W",86084-830
PR,LONDRINA,UBS ERNANI MOURA LIMA,RUA GERONIMO MAXIMO,30,CJ ERNANI MOURA LIMA,"RUA GERONIMO MAXIMO, CJ ERNANI MOURA LIMA, LONDRINA, PR, BRASIL",-23.32918,-51.10751,"Rua Gerônimo Máximo, 86037-180, Londrina","23 19m 45.048s S, 51 6m 27.036s W",86037-180
PR,LONDRINA,UBS CAFEZAL ANIBAL S CABRAL,AV PRES ABRAHAN LINCOLN,65,CJ CAFEZAL,"AV PRES ABRAHAN LINCOLN, CJ CAFEZAL, LONDRINA, PR, BRASIL",-23.37115,-51.15588,"Avenida Presidente Abraham Lincoln, 86049-090, Londrina","23 22m 16.14s S, 51 9m 21.168s W",86049-090
PR,LONDRINA,UBS PAIQUERE,RUA VITORIO LIBARDI,272,PAIQUERE,"RUA VITORIO LIBARDI, PAIQUERE, LONDRINA, PR, BRASIL",-23.52759,-51.08339,"Rua Victório Libardi, 86112-000, Londrina","23 31m 39.324s S, 51 5m 0.204s W",86112-000
PR,LONDRINA,UBS JARDIM TOKIO,RUA JUHEI MURAMOTO,22,JARDIM TOKIO,"RUA JUHEI MURAMOTO, JARDIM TOKIO, LONDRINA, PR, BRASIL",-23.30923,-51.19391,"Rua Juhei Muramoto, 86063-015, Londrina","23 18m 33.228s S, 51 11m 38.076s W",86063-015
PR,LONDRINA,UBS JARDIM MARABA,RUA DAS GOIABEIRAS,385,JD MARABA,"RUA DAS GOIABEIRAS, JD MARABA, LONDRINA, PR, BRASIL",-23.30966,-51.13176,"Rua das Goiabeiras, 86035-430, Londrina","23 18m 34.776s S, 51 7m 54.336s W",86035-430
PR,LONDRINA,UBS PQ GUANABARA DR IBRAHIM SOUBHIA,RUA VMONTEVIDEU,605,JARDIM ARCO IRIS,"RUA VMONTEVIDEU, JARDIM ARCO IRIS, LONDRINA, PR, BRASIL",-23.47644,-46.54061,"Rua Jardim Arco-Íris, 07022-250, Guarulhos","23 28m 35.184s S, 46 32m 26.196s W",07022-250
PR,LONDRINA,UBS VILA FRATERNIDADE,RUA SANTA MADALENA,89,VL FRATERNIDADE,"RUA SANTA MADALENA, VL FRATERNIDADE, LONDRINA, PR, BRASIL",-23.3093297,-51.1471065,"Rua Santa Madalena, Fraternidade, Londrina, Região Geográfica Imediata de Londrina, Região Geográfica Intermediária de Londrina, Paraná, Região Sul, 86027-050, Brasil","23 18m 33.5869s S, 51 8m 49.5834s W",86027-050
PR,LONDRINA,UBS TRES BOCAS,RUA JOAO ALVES ROCHA LOURES,S/N,TRES BOCAS,"RUA JOAO ALVES ROCHA LOURES, TRES BOCAS, LONDRINA, PR, BRASIL",-23.35597,-51.13348,"Rua João Alves da Rocha Loures, 86041-271, Londrina","23 21m 21.492s S, 51 8m 0.528s W",86041-271
PR,LONDRINA,UBS AQUILES STENGHEL,RUA VERGILIO PERIN,815,CJ AQUILES STENGHEL,"RUA VERGILIO PERIN, CJ AQUILES STENGHEL, LONDRINA, PR, BRASIL",-23.25187,-51.13928,"Rua Vergílio Perin, 86086-070, Londrina","23 15m 6.732s S, 51 8m 21.408s W",86086-070
PR,LONDRINA,UBS VILA NOVA,RUA CABO VERDE,150,VILA NOVA,"RUA CABO VERDE, VILA NOVA, LONDRINA, PR, BRASIL",-23.301211,-51.1692,"Rua Cabo Verde, Vila Nova, Londrina, Região Geográfica Imediata de Londrina, Região Geográfica Intermediária de Londrina, Paraná, Região Sul, 86025-100, Brasil","23 18m 4.3596s S, 51 10m 9.12s W",86025-100
PR,LONDRINA,UBS PATRIMONIO SELVA,RUA REINALDO BENIS,160,ZONA RURAL,"RUA REINALDO BENIS, ZONA RURAL, LONDRINA, PR, BRASIL",-23.42258,-51.12794,"Rua Reinaldo Benis, 86055, Londrina","23 25m 21.288s S, 51 7m 40.584s W",86055
PR,LONDRINA,UBS VIVI XAVIER,RUA MAYSA,411,CJ VIVI XAVIER,"RUA MAYSA, CJ VIVI XAVIER, LONDRINA, PR, BRASIL",-23.2582569,-51.1698238,"Rua Maysa, Conjunto Habitacional Vivi Xavier, Vivi Xavier, Londrina, Região Geográfica Imediata de Londrina, Região Geográfica Intermediária de Londrina, Paraná, Região Sul, 86082-000, Brasil","23 15m 29.7248s S, 51 10m 11.3657s W",86082-000
