UF,MUNICIPIO,NOME,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,LATITUDE,LONGITUDE,ENDERECO_API,POINT,CEP,CO_CNES
CE,LIMOEIRO DO NORTE,POSTO DE SAUDE MARIA TERCILA NOGUEIRA,RUA JOSE FERREIRA SOMBRA,2104,LUIS ALVES DE FREITA,"RUA JOSE FERREIRA SOMBRA, LUIS ALVES DE FREITA, LIMOEIRO DO NORTE, CE, BRASIL",-5.13404,-38.09638,"Rua José Ferreira Sombra, 62930-000, Limoeiro do Norte","5 8m 2.544s S, 38 5m 46.968s W",62930-000,3010279
CE,MADALENA,POSTO DE SAUDE DE CAJAZEIRAS,CAJAZEIRAS,S/N,ZONA RURAL,"CAJAZEIRAS, ZONA RURAL, MADALENA, CE, BRASIL",-4.85196,-39.57445,Madalena,"4 51m 7.056s S, 39 34m 28.02s W",,2478951
CE,MADALENA,PSF SEDE 2 MARIA AURORA PASSOS MEIRELES,RUA SARGENTO FRANCISCO FIRMINO,164,CENTRO,"RUA SARGENTO FRANCISCO FIRMINO, CENTRO, MADALENA, CE, BRASIL",-4.85529,-39.57641,"Rua Sargento Francisco Pinho, 63860-000, Madalena","4 51m 19.044s S, 39 34m 35.076s W",63860-000,3944549
CE,MADALENA,POSTO DE SAUDE DE SAO GERARDO,LOCALIDADE DE SAO GERARDO,S/N,ZONA RURAL,"LOCALIDADE DE SAO GERARDO, ZONA RURAL, MADALENA, CE, BRASIL",-22.28377,-51.91015,"Via de Acesso à Zona Rural, 19260-000, Mirante do Paranapanema","22 17m 1.572s S, 51 54m 36.54s W",19260-000,0
CE,MADALENA,POSTO DE SAUDE DE UNIAO,UNIAO,S/N,ZONA RURAL,"UNIAO, ZONA RURAL, MADALENA, CE, BRASIL",-4.85196,-39.57445,Madalena,"4 51m 7.056s S, 39 34m 28.02s W",,0
CE,MADALENA,UBASF DE PAUS BRANCO,ASSENTAMENTO PAUS BRANCO,S/N,ZONA RURAL,"ASSENTAMENTO PAUS BRANCO, ZONA RURAL, MADALENA, CE, BRASIL",-3.87769,-38.66649,"Rua Francisco Franco Oliveira & Rua Madalena Araújo Sampaio, 61944, Maranguape","3 52m 39.684s S, 38 39m 59.364s W",61944,5973198
CE,MADALENA,POSTO DE SAUDE DE SABONETE,SABONETE,S/N,ZONA RURAL,"SABONETE, ZONA RURAL, MADALENA, CE, BRASIL",-4.85196,-39.57445,Madalena,"4 51m 7.056s S, 39 34m 28.02s W",,0
CE,MADALENA,CENTRO DE SAUDE DE MADALENA SEDE,RUA 31 DE MARCO,S/N,CENTRO,"RUA 31 DE MARCO, CENTRO, MADALENA, CE, BRASIL",-5.52275,-38.27277,"Rua 31 de Março, 31, 62970-000, Alto Santo","5 31m 21.9s S, 38 16m 21.972s W",62970-000,2478978
CE,MADALENA,POSTO DE SAUDE DE MACAOCA,BR 020 KM 256,S/N,ZONA RURAL,"BR 020 KM 256, ZONA RURAL, MADALENA, CE, BRASIL",-4.86611,-39.58632,"BR-020, 63860-000, Madalena","4 51m 57.996s S, 39 35m 10.752s W",63860-000,2478986
CE,MADALENA,POSTO DE SAUDE DE CACIMBA NOVA,CACIMBA NOVA,S/N,ZONA RURAL,"CACIMBA NOVA, ZONA RURAL, MADALENA, CE, BRASIL",-4.8323800000000015,-38.50419,"Estrada para Cacimba Nova, 62940-000, Morada Nova","4 49m 56.568s S, 38 30m 15.084s W",62940-000,0
CE,MADALENA,POSTO DE SAUDE DO SAO NICOLAU,ASSENTAMENTO 25 DE MAIO,S/N,ZONA RURAL,"ASSENTAMENTO 25 DE MAIO, ZONA RURAL, MADALENA, CE, BRASIL",-6.24757,-38.91616,"Travessa 25 de Maio, 25, 63520-000, Orós","6 14m 51.252s S, 38 54m 58.176s W",63520-000,2478943
CE,MARACANAU,USF DR ALARICO LEITE,RUA PATATIVA ASSARE,S/N,PARQUE SAO JOAO,"RUA PATATIVA ASSARE, PARQUE SAO JOAO, MARACANAU, CE, BRASIL",-3.74171,-38.64249,"Rua São João, 61608-370, Caucaia","3 44m 30.156s S, 38 38m 32.964s W",61608-370,2372134
CE,MARACANAU,USF JOAO PEREIRA DE ANDRADE II,RUA CAPITAO VALDEMAR DE LIMA,S/N,BOA VISTA,"RUA CAPITAO VALDEMAR DE LIMA, BOA VISTA, MARACANAU, CE, BRASIL",-3.8804778,-38.62492,"Rua Capitão Valdemar de Lima, Centro, Maracanaú, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 61900-270, Brasil","3 52m 49.7201s S, 38 37m 29.712s W",61900-270,3798356
CE,MARACANAU,USF LUIZ DE QUEIROZ UCHOA,RUA PAULO AFONSO,S/N,ALTO ALEGRE I,"RUA PAULO AFONSO, ALTO ALEGRE I, MARACANAU, CE, BRASIL",-3.8405814,-38.61151320000001,"Rua Paulo Afonso, Alto Alegre I, Maracanaú, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 61921-070, Brasil","3 50m 26.093s S, 38 36m 41.4475s W",61921-070,3775402
CE,MARACANAU,USF MARIA NAZARE DE OLIVEIRA SILVA,RUA PEDRO BATISTA,S/N,PAJUCARA,"RUA PEDRO BATISTA, PAJUCARA, MARACANAU, CE, BRASIL",-3.8588281,-38.5787938,"Rua Pedro Batista, Pajuçara, Maracanaú, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 61932-600, Brasil","3 51m 31.7812s S, 38 34m 43.6577s W",61932-600,6612075
CE,MARACANAU,USF PREFEITO ALMIR DUTRA,RUA 125,396,CONJUNTO TIMBO,"RUA 125, CONJUNTO TIMBO, MARACANAU, CE, BRASIL",-3.88172,-38.60649,"Avenida Contorno Sul Conjunto Industrial & Rua Cento e Vinte, 61936, Maracanaú","3 52m 54.192s S, 38 36m 23.364s W",61936,2372274
CE,MARACANAU,USF JOAO BATISTA DOS SANTOS,RUA PAULO BATISTA,S/N,PAJUCARA,"RUA PAULO BATISTA, PAJUCARA, MARACANAU, CE, BRASIL",-3.8579135,-38.5800643,"Rua Paulo Batista, Pajuçara, Maracanaú, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 61932-160, Brasil","3 51m 28.4886s S, 38 34m 48.2315s W",61932-160,2372282
CE,MARACANAU,USF ENF VICENTE SEVERINO LIMA,RUA MANOEL PEREIRA,S/N,HORTO,"RUA MANOEL PEREIRA, HORTO, MARACANAU, CE, BRASIL",-3.88302,-38.62594,"Rua Manoel Pereira, Maracanaú","3 52m 58.872s S, 38 37m 33.384s W",,2372231
CE,MARACANAU,USF PARCEIROS DO BEM,R 1,1,CIDADE NOVA,"R 1, CIDADE NOVA, MARACANAU, CE, BRASIL",-3.84451005,-38.57282089943163,"Cidade Nova, Maracanaú, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, Brasil","3 50m 40.2362s S, 38 34m 22.1552s W",,3773043
CE,MARACANAU,CENTRO DE TEST E ACONS SOROLOGICO E SERV DE ATENCAO ESPEC,R JOAO ALENCAR,S/N,CENTRO,"R JOAO ALENCAR, CENTRO, MARACANAU, CE, BRASIL",-3.8791624,-38.6234947,"Rua João Alencar, Centro, Maracanaú, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 61900-270, Brasil","3 52m 44.9846s S, 38 37m 24.5809s W",61900-270,2372290
CE,MARACANAU,USF JUAREZ IZAIAS ARAUJO,AV CENTRAL,130,NOVO ORIENTE,"AV CENTRAL, NOVO ORIENTE, MARACANAU, CE, BRASIL",-3.8454838,-38.610912,"Avenida Central, Novo Oriente, Maracanaú, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 61921-070, Brasil","3 50m 43.7417s S, 38 36m 39.2832s W",61921-070,2372088
CE,MARACANAU,USF LUIZA TARGINO DA SILVA,RUA JAIME VASCONCELOS,S/N,OLHO DAGUA,"RUA JAIME VASCONCELOS, OLHO DAGUA, MARACANAU, CE, BRASIL",-3.72959,-38.48407,"Rua Jaime Vasconcelos, Fortaleza","3 43m 46.524s S, 38 29m 2.652s W",,2372258
CE,MARACANAU,USF ELIAS BOUTALA SALOMAO,AV III,S/N,JEREISSATI I,"AV III, JEREISSATI I, MARACANAU, CE, BRASIL",-3.8739719,-38.6170922,"Avenida III, Jereissati - Setor A, Jereissati (Setor A), Maracanaú, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 61900-270, Brasil","3 52m 26.2988s S, 38 37m 1.53192s W",61900-270,2372266
CE,MARACANAU,USF MARIA DAS GRACAS MAXIMIANO,OSVALDO RIZATO,S/N,JARDIM BANDEIRANTE,"OSVALDO RIZATO, JARDIM BANDEIRANTE, MARACANAU, CE, BRASIL",-3.87551,-38.59095,"Rua Osvaldo Risato, 61934-280, Maracanaú","3 52m 31.836s S, 38 35m 27.42s W",61934-280,2372037
CE,MARACANAU,USF RAIMUNDO MARTINS DE SOUZA,R FAUSTINO ALBUQUERQUE,1000,COL ANTONIO JUSTA,"R FAUSTINO ALBUQUERQUE, COL ANTONIO JUSTA, MARACANAU, CE, BRASIL",-3.88406,-38.63842,"Avenida Faustino Albuquerque, Maracanaú","3 53m 2.616s S, 38 38m 18.312s W",,5402948
CE,MARACANAU,USF JOSE TEODOSIO,RUA JOAO FRANCISCO CAVALCANTE,S/N,JARI,"RUA JOAO FRANCISCO CAVALCANTE, JARI, MARACANAU, CE, BRASIL",-3.8230576,-38.630756700000006,"Rua João Francisco Cavalcante, Jari, Maracanaú, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 60732-430, Brasil","3 49m 23.0074s S, 38 37m 50.7241s W",60732-430,3981509
CE,MARACANAU,USF SENADOR FERNANDES TAVORA,AV CONTORNO SUL,12,INDUSTRIAL,"AV CONTORNO SUL, INDUSTRIAL, MARACANAU, CE, BRASIL",-3.8404268,-38.5971307,"Avenida do Contorno Sul, Conjunto Industrial, Industrial, Maracanaú, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 68477-000, Brasil","3 50m 25.5365s S, 38 35m 49.6705s W",68477-000,2372053
CE,MARACANAU,USF MARACANANZINHO,AVENIDA PADRE JOSE HOLANDA DO VALE,S/N,MARACANANZINHO,"AVENIDA PADRE JOSE HOLANDA DO VALE, MARACANANZINHO, MARACANAU, CE, BRASIL",-3.8576,-38.63839,"Avenida Padre José Holanda do Vale, 61905, 61910, 61913, 61915, Maracanaú","3 51m 27.36s S, 38 38m 18.204s W",61905,0
CE,MARACANAU,USF ANASTACIO SOARES LIMA,RUA JUSTINO DE SOUSA,S/N,PAJUCARA,"RUA JUSTINO DE SOUSA, PAJUCARA, MARACANAU, CE, BRASIL",-3.8615183,-38.5841963,"Rua Justno de Sousa, Pajuçara, Maracanaú, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 61932-160, Brasil","3 51m 41.4659s S, 38 35m 3.10668s W",61932-160,9836977
CE,MARACANAU,USF DR APARICIO BEZERRA,RUA 13,300,NOVO MARACANAU,"RUA 13, NOVO MARACANAU, MARACANAU, CE, BRASIL",-3.865893,-38.6233843,"Rua 13, Novo Maracanaú, Maracanaú, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 61905-440, Brasil","3 51m 57.2148s S, 38 37m 24.1835s W",61905-440,2372223
CE,MARACANAU,USF ENFERMEIRA ISABEL BONFIM,R 08,1570,ALTO ALEGRE II,"R 08, ALTO ALEGRE II, MARACANAU, CE, BRASIL",-3.8337335,-38.6034054,"Alto Alegre II, Maracanaú, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, Brasil","3 50m 1.4406s S, 38 36m 12.2594s W",,2372061
CE,MARACANAU,UBS MUCUNA,RODOVIA RAIMUNDO PESSOA DE ARAUJO,S/N,MUCUNA,"RODOVIA RAIMUNDO PESSOA DE ARAUJO, MUCUNA, MARACANAU, CE, BRASIL",-3.8483085,-38.6445346,"Rodovia Raimundo Pessoa de Araújo, Mucunã, Maracanaú, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 61914-025, Brasil","3 50m 53.9106s S, 38 38m 40.3246s W",61914-025,0
CE,MARACANAU,USF TENENTE IVALDO SILVA,AV SENADOR ALMIR PINTO,S/N,CAGADO,"AV SENADOR ALMIR PINTO, CAGADO, MARACANAU, CE, BRASIL",-3.86513,-38.6569,"Rua Senador Almir Pinto, 61915, Maracanaú","3 51m 54.468s S, 38 39m 24.84s W",61915,2372096
CE,MARACANAU,USF PARQUE PIRATININGA,RUA BELEM,S/N,PIRATININGA,"RUA BELEM, PIRATININGA, MARACANAU, CE, BRASIL",-3.8713713,-38.6268833,"Rua Belém, Piratininga, Maracanaú, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 61900-270, Brasil","3 52m 16.9367s S, 38 37m 36.7799s W",61900-270,0
CE,MARACANAU,USF JACANAU,RUA ERNESTO GURGEL DO AMARAL,S/N,JACANAU,"RUA ERNESTO GURGEL DO AMARAL, JACANAU, MARACANAU, CE, BRASIL",-3.8389757000000007,-38.6387799,"Rua Ernesto Gurgel do Amaral, Jaçanaú, Maracanaú, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 61915-085, Brasil","3 50m 20.3125s S, 38 38m 19.6076s W",61915-085,2372126
CE,MARACANAU,UNIDADE DE ATENDIMENTO BASICO UAB,R JOAO ALENCAR,S/N,CENTRO,"R JOAO ALENCAR, CENTRO, MARACANAU, CE, BRASIL",-3.8791624,-38.6234947,"Rua João Alencar, Centro, Maracanaú, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 61900-270, Brasil","3 52m 44.9846s S, 38 37m 24.5809s W",61900-270,0
CE,MARACANAU,USF MARIA HELENY MATOS BRANDAO,AVENIDA LATERAL NORTE,S/N,ACARACUZINHO,"AVENIDA LATERAL NORTE, ACARACUZINHO, MARACANAU, CE, BRASIL",-3.8447316,-38.6174171,"Avenida Lateral Norte, Acaracuzinho, Maracanaú, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 61921-070, Brasil","3 50m 41.0338s S, 38 37m 2.70156s W",61921-070,6900704
CE,MARACANAU,USF CARLOS ANTONIO COSTA P MARTINS,AVENIDA XII,S/N,JEREISSATI II,"AVENIDA XII, JEREISSATI II, MARACANAU, CE, BRASIL",-3.8812819,-38.6133454,"Avenida XII, Jereissati - Setor D, Jereissati (Setor D), Maracanaú, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 61814-236, Brasil","3 52m 52.6148s S, 38 36m 48.0434s W",61814-236,3008606
CE,MARACANAU,USF MANUEL CELESTINO DOS ANJOS,RUA LUIS GIRAO,S/N,ALTO DA MANGUEIRA,"RUA LUIS GIRAO, ALTO DA MANGUEIRA, MARACANAU, CE, BRASIL",-3.8895783,-38.6310585,"Rua Luís Girão, Alto da Mangueira, Maracanaú, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 61909-100, Brasil","3 53m 22.4819s S, 38 37m 51.8106s W",61909-100,9518517
CE,MARACANAU,USF MARIA JOSE DE CARVALHO ANDRADE,AVENIDA LATERAL NORTE,S/N,ACARACUZINHO,"AVENIDA LATERAL NORTE, ACARACUZINHO, MARACANAU, CE, BRASIL",-3.8447316,-38.6174171,"Avenida Lateral Norte, Acaracuzinho, Maracanaú, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 61921-070, Brasil","3 50m 41.0338s S, 38 37m 2.70156s W",61921-070,6858953
CE,MARANGUAPE,UBS FORQUILHA,FORQUILHA,0,FORQUILHA,"FORQUILHA, FORQUILHA, MARANGUAPE, CE, BRASIL",-3.79753,-40.26024,Forquilha,"3 47m 51.108s S, 40 15m 36.864s W",,7704542
CE,MARANGUAPE,UBS TEREZINHA FERREIRA DA SILVA,RUA FRANCISCO ANTONIO DE LIMA,0,PAPOCO,"RUA FRANCISCO ANTONIO DE LIMA, PAPOCO, MARANGUAPE, CE, BRASIL",-4.02824,-38.74855,"Rua Francisco Antônio de Lima, 61946, Maranguape","4 1m 41.664s S, 38 44m 54.78s W",61946,9955003
CE,MARANGUAPE,UBS MARIA FRANCINA DE ARAUJO,AV STENIO GOMES,S/N,PARQUE IRACEMA,"AV STENIO GOMES, PARQUE IRACEMA, MARANGUAPE, CE, BRASIL",-3.90697,-38.68296,"Avenida Doutor Stênio Gomes, 61946, 61948, Maranguape","3 54m 25.092s S, 38 40m 58.656s W",61946,2373750
CE,MARANGUAPE,UBS DR NAPOLEAO LIMA LOPES,RUA BELEM,0,NOVO MARANGUAPE,"RUA BELEM, NOVO MARANGUAPE, MARANGUAPE, CE, BRASIL",-3.87491,-38.66559,"Rua Belém, Maranguape","3 52m 29.676s S, 38 39m 56.124s W",,2373785
CE,MARANGUAPE,UBS ANTONIO ANSELMO CIPRIANO DA SILVA,RUA ROBERT BRAQUEAIS,0,PARQUE SANTA FE,"RUA ROBERT BRAQUEAIS, PARQUE SANTA FE, MARANGUAPE, CE, BRASIL",-3.90031,-38.68558,"Rua Roberto Braqueais, 61940, Maranguape","3 54m 1.116s S, 38 41m 8.088s W",61940,2373947
CE,MARANGUAPE,UBS MATEUS FERNANDES OLIVEIRA,RUA MANOEL FERNANDES OLIVEIRA,S/N,PAPARA,"RUA MANOEL FERNANDES OLIVEIRA, PAPARA, MARANGUAPE, CE, BRASIL",-4.02182,-38.75317,"Rua Manoel Fernandes de Oliveira, 61946, Maranguape","4 1m 18.552s S, 38 45m 11.412s W",61946,2726181
CE,MARANGUAPE,UBS MARIA LIDIA DE MOURA,RUA OTAVIO FERREIRA DE LUZ,S/N,GERERAU,"RUA OTAVIO FERREIRA DE LUZ, GERERAU, MARANGUAPE, CE, BRASIL",-3.94764,-38.69521,"Rua Otávio Ferreira da Luz, 61950-000, Maranguape","3 56m 51.504s S, 38 41m 42.756s W",61950-000,2664585
CE,MARANGUAPE,UBS JOSUE MONTEIRO DE ABREU,RUA NOBERTO ARAUJO,136,ITAPEBUSSU,"RUA NOBERTO ARAUJO, ITAPEBUSSU, MARANGUAPE, CE, BRASIL",-4.02993,-38.92869,"Rua Osório de Araújo, 61946, Maranguape","4 1m 47.748s S, 38 55m 43.284s W",61946,2664437
CE,MARANGUAPE,UBS VER FRANCISCO HUGO DE ALENCAR,RUA JOAO ALBANO DA COSTA,S/N,NOVO P IRACEMA,"RUA JOAO ALBANO DA COSTA, NOVO P IRACEMA, MARANGUAPE, CE, BRASIL",-3.91862,-38.68978,"Rua João Albano da Costa, 61949-005, Maranguape","3 55m 7.032s S, 38 41m 23.208s W",61949-005,2373793
CE,MARANGUAPE,UBS PARQUE SAO JOAO,RUA ANTONIO GOMES BESSA,S/N,PARQUE IRACEMA,"RUA ANTONIO GOMES BESSA, PARQUE IRACEMA, MARANGUAPE, CE, BRASIL",-3.90563,-38.67973,"Rua Antônio Gomes Bessa, 61948-220, Maranguape","3 54m 20.268s S, 38 40m 47.028s W",61948-220,0
CE,MARANGUAPE,UBS THIAGO LIMA BRAGA,RUA JOSE FELICIANO,0,SANTOS DUMONT,"RUA JOSE FELICIANO, SANTOS DUMONT, MARANGUAPE, CE, BRASIL",-3.90771,-38.68656,"Rua José Afro Campos & Rua Chico Feliciano, 61948, Maranguape","3 54m 27.756s S, 38 41m 11.616s W",61948,9936769
CE,MARANGUAPE,UBS AURELIETA TORRES DE OLIVEIRA,RUA TEN VALDEMAR PEREIRA,S/N,OUTRA BANDA,"RUA TEN VALDEMAR PEREIRA, OUTRA BANDA, MARANGUAPE, CE, BRASIL",-3.8851,-38.68188,"Rua Tenente Valdemar Pereira, 61941, 61942, Maranguape","3 53m 6.36s S, 38 40m 54.768s W",61941,2373904
CE,MARANGUAPE,UBS RATO,DISTRITO MANOEL GUEDES,S/N,RATO,"DISTRITO MANOEL GUEDES, RATO, MARANGUAPE, CE, BRASIL",-4.03155,-38.92463,"Rua Manoel Guedes Martins, 61988-000, Maranguape","4 1m 53.58s S, 38 55m 28.668s W",61988-000,7616473
CE,MARANGUAPE,UBS LADEIRA GRANDE,LADEIRA GRANDE,0,LADEIRA GRANDE,"LADEIRA GRANDE, LADEIRA GRANDE, MARANGUAPE, CE, BRASIL",-3.97474055,-38.708100714777416,"Pé de Ladeira (Localidade de Maranguape), Ladeira Grande, Maranguape, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, Brasil","3 58m 29.066s S, 38 42m 29.1626s W",,7704526
CE,MARANGUAPE,UBS PROURB ANTONIO GONCALVES MOREIRA,RUA LIRIO VERDE,S/N,NOVO MARANGUAPE,"RUA LIRIO VERDE, NOVO MARANGUAPE, MARANGUAPE, CE, BRASIL",-3.88444,-38.6736,"Rua Lírio Verde, 61942-320, Maranguape","3 53m 3.984s S, 38 40m 24.96s W",61942-320,7052502
CE,MARANGUAPE,UBS CACHOEIRA,DISTRITO DE CACHOEIRA,S/N,CACHOEIRA,"DISTRITO DE CACHOEIRA, CACHOEIRA, MARANGUAPE, CE, BRASIL",-22.3541,-45.77845,Cachoeira de Minas,"22 21m 14.76s S, 45 46m 42.42s W",,394645
CE,MARANGUAPE,UBS JOSE EVALDO BARBOSA DA SILVA,AV JOAQUIM LOPES DE ABREU,0,URUCARA,"AV JOAQUIM LOPES DE ABREU, URUCARA, MARANGUAPE, CE, BRASIL",-3.92054,-38.68826,"Avenida Joaquim Lopes de Abreu, 61946, 61948, 61949, Maranguape","3 55m 13.944s S, 38 41m 17.736s W",61946,7902700
CE,MARANGUAPE,UBS NOSSA SENHORA DO CARMO,LAGOA DO JUVENAL,0,LAGOA DO JUVENAL,"LAGOA DO JUVENAL, LAGOA DO JUVENAL, MARANGUAPE, CE, BRASIL",-4.0287852,-38.97524440253947,"Lagoa Club, Estrada do Boqueirão, Lagoa do Juvenal, Maranguape, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, Brasil","4 1m 43.6267s S, 38 58m 30.8798s W",,2013185
CE,MARANGUAPE,UBS JOSEFA BEZERRA BATISTA,RUA PAULO PEREIRA LIMA,0,NOVO MARANGUAPE,"RUA PAULO PEREIRA LIMA, NOVO MARANGUAPE, MARANGUAPE, CE, BRASIL",-3.872,-38.66865,"Rua Paulo Barbosa, 61943-040, Maranguape","3 52m 19.2s S, 38 40m 7.14s W",61943-040,2373912
CE,MARANGUAPE,UBS JOSE IVAN PONTES,RUA RAIMUNDO FIRMINO,S/N,AMANARI,"RUA RAIMUNDO FIRMINO, AMANARI, MARANGUAPE, CE, BRASIL",-4.0229545,-38.8704039,"Rua Raimundo Firmino, Amanari, Maranguape, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, Brasil","4 1m 22.6362s S, 38 52m 13.454s W",,2664410
CE,MARANGUAPE,UBS MARIA LUCINEIDE COSTA,AV GERONIMO GASPAR,S/N,CENTRO,"AV GERONIMO GASPAR, CENTRO, MARANGUAPE, CE, BRASIL",-3.97291,-38.74555,"Rua Gerônimo Gaspar, 61956-000, Maranguape","3 58m 22.476s S, 38 44m 43.98s W",61956-000,2664402
CE,MARANGUAPE,UBS DRA ALRIGELY EUGENIO DE SOUSA,RUA JOSE AUGUSTO DA SILVA PC 2,0,COITE,"RUA JOSE AUGUSTO DA SILVA PC 2, COITE, MARANGUAPE, CE, BRASIL",-3.8761,-38.67101,"Rua José Bittencourt da Silva, 2, 61944-390, Maranguape","3 52m 33.96s S, 38 40m 15.636s W",61944-390,6425755
CE,MARANGUAPE,UBS MARIA ZELIA DE CASTRO MAIA,RUA MANOEL DOMINGOS,S/N,JUBAIA,"RUA MANOEL DOMINGOS, JUBAIA, MARANGUAPE, CE, BRASIL",-3.89903,-38.68734,"Rua Manoel Domingos, 61940-350, Maranguape","3 53m 56.508s S, 38 41m 14.424s W",61940-350,2664399
CE,MARANGUAPE,UBS MARIA DAS GRACAS F DE LIMA,DISTRITO S J AMANARI,5,S JOAO AMANARI,"DISTRITO S J AMANARI, S JOAO AMANARI, MARANGUAPE, CE, BRASIL",-4.02139,-38.88832,"São João do Amanari, Maranguape","4 1m 17.004s S, 38 53m 17.952s W",,2664429
CE,MARANGUAPE,UBS LUIZ EVERARDO DE ABREU CORDEIRO,RUA ANTONIO ABREU,S/N,UMARIZEIRAS,"RUA ANTONIO ABREU, UMARIZEIRAS, MARANGUAPE, CE, BRASIL",-3.89451,-38.68798,"Rua Antônio Marques de Abreu, Maranguape","3 53m 40.236s S, 38 41m 16.728s W",,2664445
CE,MARANGUAPE,UBS ANTONIO IVAN MARQUES,LOCALIDADE RATO DOS RAIMUNDOS,S/N,RATO DE BAIXIO,"LOCALIDADE RATO DOS RAIMUNDOS, RATO DE BAIXIO, MARANGUAPE, CE, BRASIL",-22.4081,-54.22697,"Rua Costa e Silva, 79730-000, Glória de Dourados","22 24m 29.16s S, 54 13m 37.092s W",79730-000,2664593
CE,MARANGUAPE,UBS GUIOMAR PESSOA CAMARA,RUA VALTER LOPES,419,GUABIRABA,"RUA VALTER LOPES, GUABIRABA, MARANGUAPE, CE, BRASIL",-3.89525,-38.69033,"Rua Walter Lopes, 61940, Maranguape","3 53m 42.9s S, 38 41m 25.188s W",61940,3631095
CE,MARANGUAPE,UBS ANTONIO VIEIRA,RUA CORONEL ANTONIO BOTELHO,410,CENTRO,"RUA CORONEL ANTONIO BOTELHO, CENTRO, MARANGUAPE, CE, BRASIL",-3.89424,-38.68399,"Rua Coronel Antônio Botelho, 61940, Maranguape","3 53m 39.264s S, 38 41m 2.364s W",61940,2373939
CE,MARANGUAPE,UBS MARIA EUZIR PONTES GADELHA,RUA JOSE DE DUDA PONTES,0,TANQUES,"RUA JOSE DE DUDA PONTES, TANQUES, MARANGUAPE, CE, BRASIL",-4.07609,-38.79519000000001,"Rua José Duda de Pontes, 61976-000, Maranguape","4 4m 33.924s S, 38 47m 42.684s W",61976-000,6117309
CE,MARANGUAPE,UBS DE LAGES,LAGES,0,LAGES,"LAGES, LAGES, MARANGUAPE, CE, BRASIL",-4.0141101,-38.7146965,"Estrada Lages Umarizera, Lages (Distrito de Maranguape), Maranguape, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, Brasil","4 0m 50.7964s S, 38 42m 52.9074s W",,7447752
CE,MARANGUAPE,UBS NUBIA FERREIRA RAMOS,AV TABATINGA,S/N,SAPUPARA,"AV TABATINGA, SAPUPARA, MARANGUAPE, CE, BRASIL",-3.95937,-38.69642,"Avenida Tabatinga, 61946, 61950, 61953, Maranguape","3 57m 33.732s S, 38 41m 47.112s W",61946,2373742
CE,MARCO,CENTRO DE SAUDE DA FAMILIA PADRE FRANCISCO FERREIRA APOLIANO,RUA PRESIDENTE MEDICE,1011,CENTRO,"RUA PRESIDENTE MEDICE, CENTRO, MARCO, CE, BRASIL",-3.12127,-40.15122,"Rua Presidente Médici, 62560-000, Marco","3 7m 16.572s S, 40 9m 4.392s W",62560-000,2554739
